streaming_log,mos,content,encoding_profile,device
trace0-4b69_1.csv,60.0,Sports,H264,720p
trace0-4b69_2.csv,62.5,Sports,H264,720p
trace0-4b69_3.csv,68.88888888,Sports,H264,720p
trace0-4b69_5.csv,65.71428572,Sports,H264,720p
trace0-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace0-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace0-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace0-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace1-4b69_1.csv,60.0,Sports,H264,720p
trace1-4b69_2.csv,62.5,Sports,H264,720p
trace1-4b69_3.csv,68.88888888,Sports,H264,720p
trace1-4b69_5.csv,65.71428572,Sports,H264,720p
trace1-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace1-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace1-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace1-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace2-4b69_1.csv,60.0,Sports,H264,720p
trace2-4b69_2.csv,62.5,Sports,H264,720p
trace2-4b69_3.csv,68.88888888,Sports,H264,720p
trace2-4b69_5.csv,65.71428572,Sports,H264,720p
trace2-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace2-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace2-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace2-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace3-4b69_1.csv,60.0,Sports,H264,720p
trace3-4b69_2.csv,62.5,Sports,H264,720p
trace3-4b69_3.csv,68.88888888,Sports,H264,720p
trace3-4b69_5.csv,65.71428572,Sports,H264,720p
trace3-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace3-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace3-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace3-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace4-4b69_1.csv,60.0,Sports,H264,720p
trace4-4b69_2.csv,62.5,Sports,H264,720p
trace4-4b69_3.csv,68.88888888,Sports,H264,720p
trace4-4b69_5.csv,65.71428572,Sports,H264,720p
trace4-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace4-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace4-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace4-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace5-4b69_1.csv,60.0,Sports,H264,720p
trace5-4b69_2.csv,62.5,Sports,H264,720p
trace5-4b69_3.csv,68.88888888,Sports,H264,720p
trace5-4b69_5.csv,65.71428572,Sports,H264,720p
trace5-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace5-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace5-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace5-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace6-4b69_1.csv,60.0,Sports,H264,720p
trace6-4b69_2.csv,62.5,Sports,H264,720p
trace6-4b69_3.csv,68.88888888,Sports,H264,720p
trace6-4b69_5.csv,65.71428572,Sports,H264,720p
trace6-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace6-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace6-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace6-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace7-4b69_1.csv,60.0,Sports,H264,720p
trace7-4b69_2.csv,62.5,Sports,H264,720p
trace7-4b69_3.csv,68.88888888,Sports,H264,720p
trace7-4b69_5.csv,65.71428572,Sports,H264,720p
trace7-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace7-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace7-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace7-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace8-4b69_1.csv,60.0,Sports,H264,720p
trace8-4b69_2.csv,62.5,Sports,H264,720p
trace8-4b69_3.csv,68.88888888,Sports,H264,720p
trace8-4b69_5.csv,65.71428572,Sports,H264,720p
trace8-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace8-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace8-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace8-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
trace9-4b69_1.csv,60.0,Sports,H264,720p
trace9-4b69_2.csv,62.5,Sports,H264,720p
trace9-4b69_3.csv,68.88888888,Sports,H264,720p
trace9-4b69_5.csv,65.71428572,Sports,H264,720p
trace9-4b69_phase_2_1.csv,80.0,Sports,H264,720p
trace9-4b69_phase_2_2.csv,80.0,Sports,H264,720p
trace9-4b69_phase_2_3.csv,74.28571428,Sports,H264,720p
trace9-4b69_phase_2_4.csv,93.33333334000001,Sports,H264,720p
