streaming_log,mos,content,encoding_profile,device
trace0-06a6_1.csv,65.45454546,Animation,H264,720p
trace0-06a6_3.csv,68.57142858,Animation,H264,720p
trace0-06a6_4.csv,76.0,Animation,H264,720p
trace0-06a6_5.csv,68.88888888,Animation,H264,720p
trace0-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace0-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace0-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace0-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace1-06a6_1.csv,65.45454546,Animation,H264,720p
trace1-06a6_3.csv,68.57142858,Animation,H264,720p
trace1-06a6_4.csv,76.0,Animation,H264,720p
trace1-06a6_5.csv,68.88888888,Animation,H264,720p
trace1-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace1-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace1-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace1-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace2-06a6_1.csv,65.45454546,Animation,H264,720p
trace2-06a6_3.csv,68.57142858,Animation,H264,720p
trace2-06a6_4.csv,76.0,Animation,H264,720p
trace2-06a6_5.csv,68.88888888,Animation,H264,720p
trace2-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace2-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace2-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace2-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace3-06a6_1.csv,65.45454546,Animation,H264,720p
trace3-06a6_3.csv,68.57142858,Animation,H264,720p
trace3-06a6_4.csv,76.0,Animation,H264,720p
trace3-06a6_5.csv,68.88888888,Animation,H264,720p
trace3-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace3-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace3-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace3-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace4-06a6_1.csv,65.45454546,Animation,H264,720p
trace4-06a6_3.csv,68.57142858,Animation,H264,720p
trace4-06a6_4.csv,76.0,Animation,H264,720p
trace4-06a6_5.csv,68.88888888,Animation,H264,720p
trace4-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace4-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace4-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace4-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace5-06a6_1.csv,65.45454546,Animation,H264,720p
trace5-06a6_3.csv,68.57142858,Animation,H264,720p
trace5-06a6_4.csv,76.0,Animation,H264,720p
trace5-06a6_5.csv,68.88888888,Animation,H264,720p
trace5-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace5-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace5-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace5-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace6-06a6_1.csv,65.45454546,Animation,H264,720p
trace6-06a6_3.csv,68.57142858,Animation,H264,720p
trace6-06a6_4.csv,76.0,Animation,H264,720p
trace6-06a6_5.csv,68.88888888,Animation,H264,720p
trace6-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace6-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace6-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace6-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace7-06a6_1.csv,65.45454546,Animation,H264,720p
trace7-06a6_3.csv,68.57142858,Animation,H264,720p
trace7-06a6_4.csv,76.0,Animation,H264,720p
trace7-06a6_5.csv,68.88888888,Animation,H264,720p
trace7-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace7-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace7-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace7-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace8-06a6_1.csv,65.45454546,Animation,H264,720p
trace8-06a6_3.csv,68.57142858,Animation,H264,720p
trace8-06a6_4.csv,76.0,Animation,H264,720p
trace8-06a6_5.csv,68.88888888,Animation,H264,720p
trace8-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace8-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace8-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace8-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
trace9-06a6_1.csv,65.45454546,Animation,H264,720p
trace9-06a6_3.csv,68.57142858,Animation,H264,720p
trace9-06a6_4.csv,76.0,Animation,H264,720p
trace9-06a6_5.csv,68.88888888,Animation,H264,720p
trace9-06a6_phase_2_1.csv,60.0,Animation,H264,720p
trace9-06a6_phase_2_2.csv,86.66666665999999,Animation,H264,720p
trace9-06a6_phase_2_3.csv,72.0,Animation,H264,720p
trace9-06a6_phase_2_4.csv,68.57142858,Animation,H264,720p
