representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
0,0.000,195.916,1.792,34.000,24.000,480.000,270.000,0,30.149,0.854,0.889,769.419,32.646,20.953
0,0.000,207.065,1.792,34.000,24.000,480.000,270.000,0,29.123,0.831,0.871,653.697,35.648,18.419
0,0.000,245.434,1.792,37.000,24.000,640.000,360.000,0,23.948,0.743,0.790,410.625,28.176,14.000
5,0.000,936.076,1.792,37.000,24.000,1280.000,720.000,0,26.308,0.886,0.901,120.788,55.993,22.744
6,0.000,1518.858,1.792,34.000,24.000,1280.000,720.000,0,28.499,0.918,0.929,78.241,66.977,32.698
3,0.000,347.395,1.792,28.000,24.000,640.000,360.000,0,36.163,0.948,0.956,224.266,46.577,46.349
5,0.000,621.086,1.625,28.000,24.000,960.000,540.000,0,37.180,0.967,0.973,50.155,66.960,61.718
5,0.000,599.908,1.833,31.000,24.000,1280.000,720.000,0,36.920,0.975,0.980,33.702,71.737,69.091
4,0.000,504.829,1.833,31.000,24.000,960.000,540.000,0,35.567,0.956,0.967,65.480,62.989,53.568
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.832,75.253,69.932
7,0.000,678.340,1.833,31.000,24.000,1920.000,1080.000,0,40.398,0.984,0.987,23.139,82.665,78.977
9,0.000,1015.305,1.833,28.000,24.000,1920.000,1080.000,0,41.240,0.988,0.989,9.852,87.400,80.341
7,0.000,746.932,1.833,31.000,24.000,1920.000,1080.000,0,39.878,0.982,0.986,30.035,80.816,78.750
7,0.000,737.647,1.833,31.000,24.000,1920.000,1080.000,0,39.850,0.984,0.987,19.684,81.965,78.523
