representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.120
0,0.000,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,34.140
0,0.000,172.880,1.600,37.000,30.000,960.000,540.000,0,31.087,0.954,0.952,107.807,51.844,42.062
0,0.000,253.932,1.967,34.000,30.000,960.000,540.000,0,32.533,0.957,0.957,60.223,46.220,39.441
3,0.000,476.677,1.967,31.000,30.000,1280.000,720.000,0,35.215,0.979,0.976,21.457,68.016,55.881
6,0.000,978.700,1.967,31.000,30.000,1920.000,1080.000,0,37.402,0.986,0.984,14.414,77.843,67.542
6,0.000,656.176,1.967,31.000,30.000,1920.000,1080.000,0,38.270,0.989,0.987,28.993,81.202,72.390
6,0.000,806.825,1.900,31.000,30.000,1920.000,1080.000,0,38.846,0.989,0.987,17.505,80.893,72.807
6,0.000,691.781,1.033,28.000,30.000,1280.000,720.000,0,38.638,0.983,0.981,12.576,78.622,66.903
6,0.000,686.152,1.033,31.000,30.000,1920.000,1080.000,0,40.263,0.984,0.983,13.777,80.821,68.871
6,0.000,2041.024,1.867,28.000,30.000,1280.000,720.000,0,32.673,0.957,0.950,83.918,55.503,49.446
3,0.000,1084.119,1.867,28.000,30.000,960.000,540.000,0,31.784,0.941,0.934,128.934,44.664,38.411
3,0.000,1213.701,1.867,31.000,30.000,1280.000,720.000,0,31.156,0.923,0.918,149.499,42.363,35.304
3,0.000,1126.603,1.867,31.000,30.000,1280.000,720.000,0,31.349,0.921,0.917,165.946,41.886,34.500
3,0.000,558.180,1.867,34.000,30.000,1280.000,720.000,0,30.455,0.880,0.881,253.510,33.200,28.500
3,0.000,1097.869,1.833,31.000,30.000,1280.000,720.000,0,31.468,0.926,0.922,136.967,44.839,36.982
