representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
0,0.000,191.092,1.833,31.000,30.000,1280.000,720.000,0,39.369,0.984,0.980,19.608,73.777,71.473
0,0.000,182.902,1.833,31.000,30.000,1280.000,720.000,0,39.378,0.984,0.981,18.088,74.381,70.673
0,0.000,212.575,1.833,31.000,30.000,1280.000,720.000,0,39.101,0.983,0.980,16.176,72.636,69.200
1,0.000,452.977,1.733,25.000,30.000,1280.000,720.000,0,40.927,0.991,0.987,7.339,83.813,77.442
1,0.000,270.789,1.733,31.000,30.000,1920.000,1080.000,0,39.715,0.987,0.984,7.498,84.453,80.231
2,0.000,562.043,1.733,25.000,30.000,1920.000,1080.000,0,41.919,0.994,0.990,3.342,92.162,84.615
2,0.000,600.351,1.733,25.000,30.000,1920.000,1080.000,0,41.917,0.994,0.990,3.463,91.975,85.000
2,0.000,581.889,1.733,25.000,30.000,1920.000,1080.000,0,41.882,0.994,0.990,3.436,92.132,85.000
2,0.000,565.629,1.733,25.000,30.000,1920.000,1080.000,0,41.896,0.993,0.990,3.468,91.925,85.000
2,0.000,573.850,1.633,25.000,30.000,1920.000,1080.000,0,41.915,0.994,0.990,3.230,92.056,85.000
2,0.000,895.205,1.733,25.000,30.000,1920.000,1080.000,0,41.620,0.993,0.989,3.055,90.287,83.808
1,0.000,383.617,1.733,31.000,30.000,1920.000,1080.000,0,39.565,0.985,0.981,8.447,81.308,78.135
0,0.000,206.054,1.733,31.000,30.000,1280.000,720.000,0,38.703,0.981,0.978,12.291,75.677,73.654
2,0.000,669.889,1.633,25.000,30.000,1920.000,1080.000,0,41.923,0.994,0.990,3.026,91.418,83.367
