representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.971
4,0.000,406.223,1.733,37.000,30.000,1920.000,1080.000,0,34.817,0.975,0.973,19.420,69.059,53.750
4,0.000,467.238,1.733,31.000,30.000,1280.000,720.000,0,35.575,0.981,0.978,48.057,72.425,61.481
5,0.000,1561.352,1.733,31.000,30.000,1920.000,1080.000,0,36.325,0.986,0.982,30.132,79.474,67.000
4,0.000,962.188,1.733,31.000,30.000,1280.000,720.000,0,32.844,0.974,0.967,56.455,65.071,50.635
5,0.000,1141.765,1.600,31.000,30.000,1920.000,1080.000,0,35.466,0.990,0.986,7.996,83.056,67.708
3,0.000,299.084,2.000,34.000,30.000,1920.000,1080.000,0,36.785,0.990,0.987,7.621,82.903,70.600
5,0.000,536.893,1.800,28.000,30.000,1920.000,1080.000,0,41.849,0.994,0.992,5.262,89.215,82.500
4,0.000,391.849,1.800,31.000,30.000,1920.000,1080.000,0,40.274,0.991,0.989,10.961,84.513,80.648
5,0.000,394.480,1.800,31.000,30.000,1920.000,1080.000,0,40.413,0.990,0.988,16.169,85.239,80.500
5,0.000,520.516,1.800,28.000,30.000,1280.000,720.000,0,44.010,0.988,0.987,25.911,82.408,80.352
5,0.000,866.907,1.800,31.000,30.000,1920.000,1080.000,0,37.729,0.987,0.983,18.063,80.271,73.019
5,0.000,879.427,1.800,25.000,30.000,960.000,540.000,0,39.412,0.987,0.985,77.721,79.089,71.241
5,0.000,312.893,1.800,19.000,30.000,640.000,360.000,0,43.824,0.992,0.990,46.695,79.210,83.889
8,0.000,3889.416,1.700,19.000,30.000,1920.000,1080.000,1,43.903,0.995,0.992,3.429,94.610,85.255
