representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.000,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,45.155
4,0.000,725.396,1.933,28.000,30.000,1280.000,720.000,0,36.946,0.985,0.982,35.076,81.124,75.466
5,0.000,931.080,1.867,28.000,30.000,1920.000,1080.000,0,40.102,0.990,0.988,18.971,86.651,84.268
5,0.000,739.154,1.900,28.000,30.000,1920.000,1080.000,0,40.425,0.991,0.989,10.122,87.036,85.596
5,0.000,683.575,1.900,28.000,30.000,1920.000,1080.000,0,40.693,0.991,0.989,9.562,87.167,85.754
4,0.000,363.530,1.833,28.000,30.000,1280.000,720.000,0,39.342,0.988,0.986,15.832,83.240,84.109
5,0.000,886.780,1.600,28.000,30.000,1920.000,1080.000,0,41.973,0.992,0.990,8.680,85.160,83.875
5,0.000,831.255,1.600,28.000,30.000,1920.000,1080.000,0,42.112,0.992,0.990,9.478,85.797,84.542
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.101,80.740,81.383
5,0.000,685.491,1.567,28.000,30.000,1920.000,1080.000,0,40.891,0.991,0.989,12.001,87.247,85.426
5,0.000,815.586,1.700,28.000,30.000,1920.000,1080.000,0,42.431,0.991,0.990,9.665,84.349,83.627
4,0.000,440.520,1.667,28.000,30.000,1280.000,720.000,0,40.738,0.988,0.986,19.015,79.680,78.580
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.695,81.512,79.536
2,0.000,380.976,1.333,31.000,30.000,960.000,540.000,0,35.194,0.967,0.967,44.757,68.637,67.375
5,0.000,1129.302,1.333,28.000,30.000,1920.000,1080.000,0,40.057,0.990,0.988,9.193,87.181,82.250
