representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
0,0.000,204.460,1.633,31.000,30.000,640.000,360.000,0,33.014,0.883,0.887,226.594,35.140,38.286
0,0.000,199.636,1.633,31.000,30.000,640.000,360.000,0,32.977,0.881,0.886,204.976,35.704,37.408
0,0.000,218.706,1.567,31.000,30.000,640.000,360.000,0,32.824,0.878,0.884,219.713,38.872,36.362
5,0.000,515.511,1.867,34.000,30.000,1920.000,1080.000,0,36.073,0.978,0.975,39.703,75.872,68.357
7,0.000,1088.807,1.867,28.000,30.000,1920.000,1080.000,0,38.780,0.989,0.986,16.234,87.096,80.839
7,0.000,1114.886,1.867,28.000,30.000,1920.000,1080.000,0,38.901,0.989,0.986,15.430,86.720,82.446
7,0.000,1166.074,1.867,28.000,30.000,1920.000,1080.000,0,38.848,0.989,0.985,16.932,86.117,81.893
7,0.000,1190.906,1.867,28.000,30.000,1920.000,1080.000,0,38.854,0.988,0.984,16.861,86.095,81.446
0,0.000,162.600,1.867,31.000,30.000,640.000,360.000,0,33.326,0.958,0.956,105.820,52.041,55.929
0,0.000,147.994,1.867,31.000,30.000,640.000,360.000,0,33.646,0.957,0.956,103.738,53.021,53.268
0,0.000,154.821,1.867,31.000,30.000,640.000,360.000,0,33.710,0.955,0.954,106.692,51.892,53.304
6,0.000,839.486,1.867,25.000,30.000,1280.000,720.000,0,39.049,0.987,0.982,17.083,85.353,77.071
7,0.000,1472.807,1.867,25.000,30.000,1920.000,1080.000,0,40.204,0.990,0.985,10.641,90.018,82.375
7,0.000,1535.653,1.867,25.000,30.000,1920.000,1080.000,0,40.261,0.990,0.985,9.049,89.882,82.696
