representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
2,0.000,400.531,1.633,31.000,30.000,960.000,540.000,0,34.219,0.914,0.913,105.888,49.505,46.327
5,0.000,1010.904,1.633,28.000,30.000,1280.000,720.000,0,36.329,0.954,0.948,31.348,70.107,62.163
6,0.000,1072.923,1.567,28.000,30.000,1280.000,720.000,0,36.287,0.955,0.949,32.254,71.839,63.489
7,0.000,977.567,1.867,28.000,30.000,1920.000,1080.000,0,38.922,0.990,0.986,15.579,87.394,80.232
5,0.000,591.154,1.867,28.000,30.000,1280.000,720.000,0,37.311,0.985,0.981,26.263,81.290,78.036
5,0.000,602.353,1.867,28.000,30.000,1280.000,720.000,0,37.444,0.985,0.981,26.405,81.120,77.821
1,0.000,219.163,1.867,34.000,30.000,960.000,540.000,0,33.510,0.958,0.957,101.230,58.373,58.661
5,0.000,629.730,1.867,28.000,30.000,1280.000,720.000,0,37.471,0.984,0.980,28.654,80.351,74.607
6,0.000,862.526,1.867,25.000,30.000,1280.000,720.000,0,38.830,0.989,0.984,17.056,85.559,80.464
7,0.000,1082.640,1.867,28.000,30.000,1920.000,1080.000,0,39.064,0.988,0.983,17.345,85.577,81.071
8,0.000,2543.739,1.867,22.000,30.000,1920.000,1080.000,0,41.122,0.994,0.989,5.598,93.327,84.696
6,0.000,839.486,1.867,25.000,30.000,1280.000,720.000,0,39.049,0.987,0.982,16.483,85.353,80.625
6,0.000,755.661,1.867,25.000,30.000,1280.000,720.000,0,39.170,0.987,0.982,17.025,85.638,78.982
5,0.000,548.044,1.867,28.000,30.000,1280.000,720.000,0,38.103,0.982,0.978,26.105,79.734,75.107
