representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
1,0.000,422.177,1.760,37.000,25.000,960.000,540.000,0,24.627,0.928,0.911,154.176,34.988,16.273
4,0.000,715.864,1.760,37.000,25.000,1280.000,720.000,0,27.143,0.949,0.941,119.478,48.910,23.750
4,0.000,879.032,1.760,31.000,25.000,960.000,540.000,0,31.096,0.961,0.958,73.806,60.855,37.136
2,0.000,419.636,1.760,34.000,25.000,960.000,540.000,0,30.274,0.941,0.933,89.936,49.242,30.250
4,0.000,784.262,1.680,34.000,25.000,1280.000,720.000,0,29.525,0.951,0.943,61.317,60.327,37.738
5,0.000,1021.738,1.800,31.000,25.000,640.000,360.000,0,27.902,0.924,0.919,165.391,58.903,28.778
4,0.000,889.062,1.800,28.000,25.000,640.000,360.000,0,32.863,0.955,0.955,119.471,58.700,42.156
5,0.000,1210.880,1.800,34.000,25.000,1280.000,720.000,0,28.041,0.958,0.947,54.898,61.034,43.489
5,0.000,960.777,1.760,37.000,25.000,1280.000,720.000,0,26.158,0.935,0.923,107.177,53.632,32.205
3,0.000,717.548,1.840,37.000,25.000,1280.000,720.000,0,25.558,0.954,0.941,90.815,50.203,27.326
3,0.000,699.648,1.840,34.000,25.000,960.000,540.000,0,27.013,0.954,0.941,60.064,54.915,28.478
6,0.000,1485.474,1.840,37.000,25.000,1920.000,1080.000,0,28.543,0.967,0.959,54.430,57.890,39.717
7,0.000,1391.726,1.840,37.000,25.000,1920.000,1080.000,0,28.947,0.969,0.962,51.452,63.190,43.217
