representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.567,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,11.052
0,1.633,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.672
0,1.533,160.833,1.933,37.000,30.000,480.000,270.000,0,23.017,0.599,0.614,1921.850,14.367,13.862
0,0.000,164.052,1.933,37.000,30.000,480.000,270.000,0,23.986,0.665,0.689,1444.540,13.772,18.207
0,0.000,201.712,1.933,37.000,30.000,640.000,360.000,0,24.736,0.728,0.732,564.384,19.564,20.655
0,0.000,134.228,1.533,43.000,30.000,960.000,540.000,0,28.559,0.809,0.818,1026.132,19.902,29.478
0,0.000,221.290,1.533,34.000,30.000,640.000,360.000,0,30.262,0.859,0.864,493.556,23.078,35.522
1,0.000,441.303,1.533,34.000,30.000,960.000,540.000,0,32.162,0.904,0.908,247.595,38.561,23.522
4,0.000,652.756,1.467,34.000,30.000,1280.000,720.000,0,33.806,0.921,0.925,189.490,53.973,29.727
0,0.000,223.656,1.700,34.000,30.000,640.000,360.000,0,31.291,0.890,0.898,403.460,26.973,42.882
0,0.000,216.673,1.700,34.000,30.000,640.000,360.000,0,30.918,0.873,0.881,298.544,27.741,48.647
3,0.000,555.901,1.700,31.000,30.000,960.000,540.000,0,34.906,0.944,0.946,84.690,54.053,54.451
3,0.000,476.579,1.700,31.000,30.000,960.000,540.000,0,34.356,0.938,0.939,96.350,56.376,0.000
6,0.000,794.190,1.600,31.000,30.000,1920.000,1080.000,0,39.134,0.980,0.977,21.062,80.269,0.000
