representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
6,0.000,394.121,1.875,31.000,24.000,1280.000,720.000,0,35.730,0.966,0.970,31.785,78.936,67.556
8,0.000,850.867,1.875,28.000,24.000,1920.000,1080.000,0,38.429,0.984,0.985,9.608,87.829,80.244
6,0.000,509.308,1.875,34.000,24.000,1920.000,1080.000,0,35.875,0.965,0.969,26.670,75.286,70.022
7,0.000,497.253,1.750,31.000,24.000,1920.000,1080.000,0,38.041,0.978,0.980,18.130,82.772,77.714
5,0.000,724.022,1.583,37.000,24.000,1920.000,1080.000,0,29.300,0.937,0.940,62.017,63.621,51.711
6,0.000,750.892,1.583,37.000,24.000,1920.000,1080.000,0,29.250,0.935,0.939,69.601,62.743,46.947
6,0.000,753.514,1.583,37.000,24.000,1920.000,1080.000,0,29.398,0.937,0.940,67.139,62.360,47.500
5,0.000,727.840,1.500,37.000,24.000,1920.000,1080.000,0,29.704,0.941,0.944,65.987,63.112,49.250
4,0.000,389.345,1.792,37.000,24.000,1920.000,1080.000,0,34.537,0.954,0.961,56.323,65.154,55.093
9,0.000,1549.922,1.792,25.000,24.000,1920.000,1080.000,1,41.306,0.991,0.991,8.713,94.121,82.256
8,0.000,940.124,1.833,31.000,24.000,1920.000,1080.000,0,37.601,0.976,0.979,15.735,78.601,74.205
8,0.000,926.129,1.833,31.000,24.000,1920.000,1080.000,0,37.335,0.976,0.979,13.957,79.161,72.659
9,0.000,1726.880,1.750,25.000,24.000,1920.000,1080.000,1,40.387,0.989,0.990,5.481,91.836,82.310
9,0.000,1764.022,1.083,22.000,24.000,1920.000,1080.000,1,42.892,0.992,0.992,4.543,92.569,85.269
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.413,85.207,81.520
