representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.567,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,11.052
0,1.633,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.672
0,1.533,160.833,1.933,37.000,30.000,480.000,270.000,0,23.017,0.599,0.614,1921.850,14.367,13.862
0,0.000,164.052,1.933,37.000,30.000,480.000,270.000,0,23.986,0.665,0.689,1444.540,13.772,18.207
0,0.000,201.712,1.933,37.000,30.000,640.000,360.000,0,24.736,0.728,0.732,564.384,19.564,19.224
0,0.000,134.228,1.533,43.000,30.000,960.000,540.000,0,28.559,0.809,0.818,1026.132,19.902,19.630
0,0.000,221.290,1.533,34.000,30.000,640.000,360.000,0,30.262,0.859,0.864,493.556,23.078,28.674
0,0.000,228.584,1.533,34.000,30.000,640.000,360.000,0,30.765,0.876,0.883,443.228,22.679,29.652
1,0.000,282.076,1.467,37.000,30.000,960.000,540.000,0,31.521,0.878,0.886,499.530,36.584,33.318
1,0.000,310.344,1.700,31.000,30.000,640.000,360.000,0,32.368,0.912,0.917,237.417,36.061,24.843
1,0.000,309.464,1.700,31.000,30.000,640.000,360.000,0,32.029,0.899,0.904,166.300,36.067,30.549
0,0.000,219.299,1.700,34.000,30.000,640.000,360.000,0,31.930,0.902,0.910,279.660,27.192,42.314
0,0.000,183.158,1.700,34.000,30.000,640.000,360.000,0,31.549,0.896,0.902,290.362,29.420,0.000
2,0.000,253.850,1.600,31.000,30.000,960.000,540.000,0,36.038,0.960,0.959,66.569,62.426,0.000
