representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
0,0.000,171.451,1.933,25.000,30.000,640.000,360.000,0,40.866,0.985,0.984,33.773,63.646,52.931
0,0.667,174.012,1.933,25.000,30.000,640.000,360.000,0,40.656,0.985,0.983,35.913,61.991,49.828
0,0.300,139.130,1.933,31.000,30.000,960.000,540.000,0,39.854,0.981,0.981,50.646,58.330,47.207
0,2.067,140.818,1.933,31.000,30.000,960.000,540.000,0,39.798,0.982,0.981,39.848,61.171,61.483
0,0.000,123.414,1.933,31.000,30.000,960.000,540.000,0,40.043,0.983,0.982,33.936,63.084,60.397
0,0.000,95.338,1.933,28.000,30.000,960.000,540.000,0,42.373,0.990,0.988,15.362,76.065,65.328
0,0.000,191.023,1.933,25.000,30.000,640.000,360.000,0,40.431,0.984,0.983,54.278,62.488,69.879
4,5.567,2262.981,1.933,22.000,30.000,1920.000,1080.000,0,43.968,0.993,0.991,3.636,91.598,79.397
0,0.000,191.350,1.933,25.000,30.000,640.000,360.000,0,40.493,0.984,0.983,35.712,65.092,44.534
0,0.000,143.673,1.933,25.000,30.000,640.000,360.000,0,41.309,0.986,0.984,30.581,64.123,0.000
0,0.000,145.713,1.933,25.000,30.000,640.000,360.000,0,41.058,0.986,0.984,28.107,64.622,0.000
2,0.000,313.221,1.933,25.000,30.000,1280.000,720.000,0,43.386,0.992,0.989,8.808,82.850,0.000
3,0.000,597.802,1.900,25.000,30.000,1920.000,1080.000,0,44.125,0.993,0.990,4.286,87.704,0.000
