representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
6,0.000,854.520,1.667,34.000,30.000,1920.000,1080.000,0,34.944,0.982,0.980,28.975,78.197,64.880
8,0.000,986.490,1.600,28.000,30.000,1920.000,1080.000,0,39.646,0.994,0.992,11.392,89.843,83.062
6,0.000,968.205,1.967,31.000,30.000,1920.000,1080.000,0,37.219,0.986,0.983,11.140,77.762,70.542
6,0.000,872.441,1.967,31.000,30.000,1920.000,1080.000,0,37.351,0.986,0.983,11.622,78.445,69.542
6,0.000,978.700,1.967,31.000,30.000,1920.000,1080.000,0,37.402,0.986,0.984,14.309,77.843,68.763
5,1.533,656.176,1.967,31.000,30.000,1920.000,1080.000,0,38.270,0.989,0.987,28.993,81.202,58.729
2,0.000,301.137,1.900,31.000,30.000,960.000,540.000,0,35.396,0.977,0.976,47.241,62.846,51.421
2,0.000,352.514,1.033,31.000,30.000,960.000,540.000,0,36.461,0.969,0.970,36.054,61.670,53.258
5,0.000,496.126,1.033,28.000,30.000,1280.000,720.000,0,39.268,0.985,0.984,14.271,79.150,24.258
1,0.000,481.543,1.867,28.000,30.000,640.000,360.000,0,29.817,0.897,0.893,250.948,25.536,26.554
2,0.000,601.406,1.867,31.000,30.000,960.000,540.000,0,30.610,0.904,0.902,251.004,31.662,25.643
1,0.000,647.379,1.867,34.000,30.000,1280.000,720.000,0,29.867,0.879,0.878,290.656,29.106,23.179
1,0.000,611.121,1.867,34.000,30.000,1280.000,720.000,0,30.064,0.875,0.876,321.929,28.949,34.232
4,0.000,1008.969,1.867,31.000,30.000,1280.000,720.000,0,31.760,0.923,0.920,132.414,45.727,38.321
3,0.000,1097.869,1.833,31.000,30.000,1280.000,720.000,0,31.468,0.926,0.922,136.516,44.839,6.000
