representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
0,0.000,241.715,1.833,31.000,30.000,640.000,360.000,0,32.182,0.911,0.913,146.695,28.577,33.364
0,0.000,185.008,1.767,31.000,30.000,640.000,360.000,0,31.033,0.935,0.933,98.849,35.943,35.377
0,0.000,234.268,2.000,31.000,30.000,480.000,270.000,0,32.718,0.932,0.941,526.616,33.539,20.317
4,0.000,643.228,1.967,25.000,30.000,640.000,360.000,0,37.328,0.966,0.969,97.998,59.192,45.881
5,0.000,754.501,1.500,25.000,30.000,960.000,540.000,0,38.026,0.972,0.967,41.099,66.459,63.822
7,0.000,919.001,1.967,25.000,30.000,960.000,540.000,0,40.020,0.979,0.980,41.930,72.961,62.373
7,0.000,1046.433,1.967,19.000,30.000,640.000,360.000,0,41.316,0.986,0.987,21.173,81.020,71.831
0,0.000,175.284,1.233,28.000,30.000,384.000,216.000,0,34.801,0.933,0.944,357.798,33.582,35.946
0,0.000,196.133,1.200,28.000,30.000,384.000,216.000,0,34.742,0.945,0.953,283.870,41.197,28.611
0,0.000,185.276,1.867,31.000,30.000,480.000,270.000,0,33.693,0.941,0.948,304.046,33.053,23.714
3,0.000,453.718,1.700,31.000,30.000,960.000,540.000,0,33.012,0.939,0.936,44.383,53.405,41.392
3,0.000,481.334,1.667,25.000,30.000,640.000,360.000,0,34.009,0.947,0.943,44.433,46.511,44.780
7,0.000,953.240,2.000,25.000,30.000,960.000,540.000,0,39.518,0.976,0.977,47.932,70.017,59.083
7,0.000,830.184,1.967,25.000,30.000,960.000,540.000,0,40.861,0.981,0.982,41.040,75.580,64.237
