representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
4,0.000,786.050,1.933,28.000,30.000,1280.000,720.000,0,36.353,0.985,0.982,40.592,81.477,74.655
5,0.000,1286.959,1.933,28.000,30.000,1920.000,1080.000,0,38.732,0.989,0.987,18.282,87.405,83.121
5,0.033,931.080,1.867,28.000,30.000,1920.000,1080.000,0,40.102,0.990,0.988,18.875,86.651,84.821
5,0.067,739.154,1.900,28.000,30.000,1920.000,1080.000,0,40.425,0.991,0.989,10.122,87.036,85.614
5,0.933,683.575,1.900,28.000,30.000,1920.000,1080.000,0,40.693,0.991,0.989,9.562,87.167,85.105
4,0.000,363.530,1.833,28.000,30.000,1280.000,720.000,0,39.342,0.988,0.986,15.832,83.240,81.400
3,0.000,494.175,1.600,28.000,30.000,1280.000,720.000,0,40.176,0.988,0.986,15.876,79.803,79.229
4,0.000,460.970,1.600,28.000,30.000,1280.000,720.000,0,40.307,0.988,0.986,16.636,80.884,79.896
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.113,80.740,83.979
5,0.000,685.491,1.567,28.000,30.000,1920.000,1080.000,0,40.891,0.991,0.989,12.001,87.247,84.830
5,0.000,815.586,1.700,28.000,30.000,1920.000,1080.000,0,42.431,0.991,0.990,9.665,84.349,84.647
5,0.000,1093.334,1.667,25.000,30.000,1920.000,1080.000,0,43.920,0.994,0.993,6.475,89.228,85.220
5,0.000,1232.113,1.867,28.000,30.000,1920.000,1080.000,0,39.786,0.989,0.987,11.676,87.676,84.375
5,0.000,1062.816,1.333,25.000,30.000,1280.000,720.000,0,39.608,0.989,0.987,9.307,87.753,82.850
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,15.879,81.953,17.925
