representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
0,0.000,195.205,1.760,37.000,25.000,640.000,360.000,0,23.152,0.875,0.855,306.169,16.995,11.500
0,0.000,219.650,1.760,37.000,25.000,640.000,360.000,0,24.113,0.877,0.865,370.940,17.264,12.000
0,0.000,205.223,1.760,37.000,25.000,640.000,360.000,0,26.512,0.874,0.875,466.817,21.121,13.205
0,0.000,164.595,1.760,37.000,25.000,640.000,360.000,0,27.542,0.862,0.862,333.819,23.561,14.500
0,0.000,177.138,1.680,37.000,25.000,640.000,360.000,0,25.681,0.827,0.824,360.745,22.734,13.976
4,0.000,726.676,1.800,34.000,25.000,640.000,360.000,0,26.073,0.883,0.881,328.725,48.825,18.156
2,0.000,647.444,1.800,31.000,25.000,640.000,360.000,0,31.158,0.933,0.935,213.691,47.773,31.356
2,0.000,534.236,1.800,37.000,25.000,960.000,540.000,0,24.903,0.912,0.899,173.586,39.137,22.511
2,0.000,451.050,1.760,34.000,25.000,640.000,360.000,0,24.023,0.894,0.880,203.878,35.658,18.500
2,0.000,485.487,1.840,40.000,25.000,1280.000,720.000,0,24.073,0.927,0.911,157.764,38.335,18.152
2,0.000,479.417,1.840,37.000,25.000,960.000,540.000,0,25.517,0.930,0.915,119.073,42.564,18.609
2,0.000,488.522,1.840,37.000,25.000,960.000,540.000,0,25.284,0.925,0.913,165.272,34.031,18.413
2,0.000,470.530,1.840,37.000,25.000,960.000,540.000,0,25.559,0.930,0.918,152.702,37.569,18.674
