representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
0,0.375,277.660,1.627,37.000,23.976,640.000,360.000,0,27.205,0.829,0.849,692.280,31.705,16.000
0,0.000,301.494,1.668,34.000,23.976,640.000,360.000,0,29.630,0.889,0.902,326.530,32.434,18.325
0,0.000,263.271,1.668,34.000,23.976,640.000,360.000,0,29.593,0.891,0.900,294.391,35.741,20.000
0,0.000,294.287,1.668,34.000,23.976,640.000,360.000,0,29.196,0.866,0.878,379.712,33.791,22.650
3,0.000,387.950,1.835,28.000,23.976,640.000,360.000,0,35.179,0.955,0.958,57.899,66.642,42.205
3,0.000,428.735,1.835,28.000,23.976,640.000,360.000,0,34.713,0.949,0.952,66.796,58.699,45.091
1,0.000,396.537,1.835,31.000,23.976,640.000,360.000,0,32.389,0.941,0.947,167.353,49.082,37.864
2,0.000,425.117,1.835,31.000,23.976,640.000,360.000,0,32.195,0.937,0.943,139.916,49.908,35.750
2,0.000,510.890,1.835,31.000,23.976,640.000,360.000,0,32.075,0.926,0.937,201.518,47.937,32.159
2,0.000,457.014,1.835,31.000,23.976,640.000,360.000,0,32.654,0.941,0.950,171.782,57.899,35.295
3,0.000,425.051,1.835,31.000,23.976,640.000,360.000,0,32.895,0.948,0.955,147.027,61.057,35.750
1,0.000,437.118,1.835,34.000,23.976,640.000,360.000,0,27.707,0.866,0.877,366.342,34.401,18.705
1,0.000,396.838,1.835,34.000,23.976,640.000,360.000,0,27.485,0.884,0.889,252.143,35.715,18.955
0,0.000,403.260,1.627,34.000,23.976,640.000,360.000,0,27.375,0.883,0.887,237.151,34.455,14.564
