representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.000,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,12.466
0,0.000,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.121
0,0.000,160.833,1.933,37.000,30.000,480.000,270.000,0,23.017,0.599,0.614,1921.850,14.367,9.552
5,0.000,2012.950,1.933,31.000,30.000,1280.000,720.000,0,29.708,0.910,0.899,83.572,58.864,30.638
1,0.000,443.172,1.933,31.000,30.000,640.000,360.000,0,26.598,0.858,0.838,141.669,33.688,21.017
4,0.000,843.240,1.533,31.000,30.000,1280.000,720.000,0,33.672,0.926,0.925,79.809,58.180,40.652
5,0.000,1092.172,1.533,31.000,30.000,1280.000,720.000,0,33.485,0.924,0.923,103.479,55.781,40.478
2,0.000,634.993,1.533,31.000,30.000,960.000,540.000,0,33.374,0.928,0.929,135.944,49.415,33.239
0,0.000,144.491,1.467,37.000,30.000,640.000,360.000,0,30.183,0.849,0.859,826.568,23.872,20.386
0,0.000,223.656,1.700,34.000,30.000,640.000,360.000,0,31.291,0.890,0.898,404.292,26.973,25.627
4,0.000,858.687,1.700,28.000,30.000,960.000,540.000,0,34.884,0.948,0.946,47.878,62.803,50.157
2,0.000,421.840,1.700,28.000,30.000,640.000,360.000,0,34.169,0.942,0.944,88.307,47.085,41.529
6,0.000,1103.242,1.700,28.000,30.000,1280.000,720.000,0,36.734,0.964,0.963,32.767,75.223,60.804
6,0.000,794.190,1.600,31.000,30.000,1920.000,1080.000,0,39.134,0.980,0.977,20.840,80.269,72.271
