representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.978
0,0.000,111.834,1.875,34.000,24.000,640.000,360.000,0,31.580,0.909,0.928,161.165,45.439,39.911
0,0.000,126.963,1.875,31.000,24.000,640.000,360.000,0,32.634,0.938,0.948,67.273,52.007,47.289
0,0.000,153.754,1.875,31.000,24.000,640.000,360.000,0,33.049,0.934,0.945,76.870,51.440,47.444
0,0.000,103.077,1.750,37.000,24.000,960.000,540.000,0,32.947,0.924,0.938,100.002,50.460,46.429
5,0.000,724.022,1.583,37.000,24.000,1920.000,1080.000,0,29.300,0.937,0.940,62.121,63.621,47.947
5,0.000,546.902,1.583,34.000,24.000,1280.000,720.000,0,28.853,0.935,0.936,69.404,59.460,45.553
5,0.000,548.564,1.583,34.000,24.000,1280.000,720.000,0,28.918,0.934,0.936,71.698,59.176,45.158
5,0.000,727.840,1.500,37.000,24.000,1920.000,1080.000,0,29.704,0.941,0.944,66.028,63.112,48.833
3,0.000,269.273,1.792,34.000,24.000,1280.000,720.000,0,33.903,0.954,0.960,64.195,61.245,51.953
5,0.000,471.780,1.792,37.000,24.000,1920.000,1080.000,0,34.869,0.954,0.961,73.613,66.917,55.302
7,0.000,723.329,1.833,28.000,24.000,1280.000,720.000,0,37.315,0.977,0.979,15.245,78.415,69.886
7,0.000,679.073,1.833,34.000,24.000,1920.000,1080.000,0,35.771,0.963,0.969,25.800,70.581,63.886
0,0.000,183.657,1.750,31.000,24.000,640.000,360.000,0,32.290,0.924,0.938,98.349,44.971,39.452
4,0.000,323.232,1.083,28.000,24.000,960.000,540.000,0,37.408,0.977,0.981,37.302,72.791,63.500
5,0.000,331.515,1.042,28.000,24.000,960.000,540.000,0,37.289,0.978,0.981,40.513,73.057,68.280
