representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
2,1.267,278.706,1.700,31.000,30.000,1280.000,720.000,0,40.880,0.985,0.987,40.348,63.310,35.314
0,0.600,165.774,1.700,28.000,30.000,640.000,360.000,0,38.481,0.977,0.980,75.782,46.511,27.314
0,2.433,165.812,1.700,28.000,30.000,640.000,360.000,0,38.546,0.977,0.981,94.818,48.496,26.745
0,0.000,149.381,1.667,28.000,30.000,640.000,360.000,0,38.491,0.987,0.987,38.167,53.229,32.740
0,0.000,192.779,1.900,28.000,30.000,640.000,360.000,0,37.576,0.984,0.985,61.726,46.859,38.930
1,0.000,294.451,1.900,25.000,30.000,640.000,360.000,0,38.415,0.987,0.987,35.149,58.433,37.193
3,0.000,303.600,1.900,31.000,30.000,1280.000,720.000,0,40.356,0.993,0.992,13.606,71.920,42.351
3,0.000,315.423,1.900,28.000,30.000,960.000,540.000,0,40.429,0.993,0.992,10.554,70.590,55.737
3,0.000,335.823,1.900,31.000,30.000,1280.000,720.000,0,40.919,0.991,0.991,36.077,68.818,65.211
3,0.000,348.333,1.900,28.000,30.000,1280.000,720.000,0,42.569,0.993,0.993,11.863,77.404,64.439
4,0.000,321.966,1.900,28.000,30.000,1280.000,720.000,0,43.024,0.994,0.993,10.449,77.761,42.947
5,0.000,684.808,1.900,25.000,30.000,1280.000,720.000,0,43.341,0.993,0.993,7.453,81.674,0.000
5,0.000,744.249,1.767,25.000,30.000,1280.000,720.000,0,43.855,0.993,0.993,4.763,83.691,0.000
