representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
0,0.000,171.451,1.933,25.000,30.000,640.000,360.000,0,40.866,0.985,0.984,33.773,63.646,52.931
1,0.000,218.185,1.933,28.000,30.000,960.000,540.000,0,40.937,0.985,0.984,25.227,65.890,56.362
1,0.000,197.098,1.933,28.000,30.000,960.000,540.000,0,41.093,0.985,0.984,29.157,66.575,56.845
1,0.000,195.857,1.933,28.000,30.000,960.000,540.000,0,41.030,0.986,0.985,21.895,69.926,59.948
0,0.000,123.414,1.933,31.000,30.000,960.000,540.000,0,40.043,0.983,0.982,33.914,63.084,53.052
1,0.000,127.895,1.933,25.000,30.000,960.000,540.000,0,43.272,0.992,0.990,9.901,81.525,73.483
0,0.000,191.023,1.933,25.000,30.000,640.000,360.000,0,40.431,0.984,0.983,54.069,62.488,52.121
1,0.000,374.189,1.933,28.000,30.000,960.000,540.000,0,39.588,0.980,0.980,49.294,64.719,51.017
1,0.000,248.098,1.933,28.000,30.000,960.000,540.000,0,40.650,0.984,0.983,32.512,69.022,59.690
1,0.000,175.465,1.933,28.000,30.000,960.000,540.000,0,41.424,0.986,0.985,27.270,67.161,56.690
2,0.000,385.659,1.933,25.000,30.000,1280.000,720.000,0,43.104,0.991,0.989,8.043,81.719,73.845
2,0.000,313.221,1.933,25.000,30.000,1280.000,720.000,0,43.386,0.992,0.989,8.703,82.850,77.586
2,0.000,331.411,1.900,25.000,30.000,1280.000,720.000,0,43.337,0.991,0.989,7.866,82.844,77.860
