representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
4,0.133,1335.273,1.933,22.000,30.000,1920.000,1080.000,0,44.507,0.994,0.991,2.237,90.714,83.517
3,0.067,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.038,86.124,81.914
3,0.000,786.790,1.933,25.000,30.000,1920.000,1080.000,0,43.852,0.993,0.990,4.566,86.321,81.845
3,0.000,769.883,1.933,25.000,30.000,1920.000,1080.000,0,43.873,0.993,0.990,3.991,87.689,82.672
3,0.833,678.811,1.933,25.000,30.000,1920.000,1080.000,0,43.871,0.993,0.990,3.819,88.531,84.017
3,0.000,350.863,1.933,25.000,30.000,1920.000,1080.000,0,44.548,0.994,0.991,4.312,89.276,81.638
3,0.000,659.851,1.933,28.000,30.000,1920.000,1080.000,0,42.807,0.991,0.988,12.149,81.763,69.914
2,0.000,537.476,1.933,25.000,30.000,960.000,540.000,0,40.927,0.986,0.984,24.965,73.779,66.328
2,0.000,342.679,1.933,25.000,30.000,960.000,540.000,0,41.943,0.988,0.986,16.849,76.297,74.897
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.337,85.893,83.241
4,0.000,1197.699,1.933,22.000,30.000,1920.000,1080.000,0,44.606,0.994,0.991,2.119,90.472,85.155
4,0.000,1025.669,1.933,22.000,30.000,1920.000,1080.000,0,44.782,0.994,0.991,2.652,90.868,85.569
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.472,90.975,39.193
