representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
0,0.000,145.573,1.793,34.000,23.976,384.000,216.000,0,28.253,0.825,0.852,774.583,32.188,16.372
0,0.000,182.726,1.793,37.000,23.976,640.000,360.000,0,28.662,0.908,0.914,246.057,41.904,20.047
0,0.000,170.949,1.668,34.000,23.976,640.000,360.000,0,29.938,0.953,0.950,93.479,47.187,28.925
4,0.000,502.529,1.877,37.000,23.976,1280.000,720.000,0,28.531,0.947,0.930,62.914,53.372,35.444
5,0.000,810.411,1.877,34.000,23.976,1280.000,720.000,0,29.885,0.963,0.951,43.373,63.716,45.644
8,0.000,1372.831,1.877,31.000,23.976,1280.000,720.000,0,31.494,0.974,0.965,25.111,74.113,55.467
8,0.000,1414.982,1.793,34.000,23.976,1920.000,1080.000,0,32.385,0.979,0.970,19.810,76.066,62.837
6,0.000,468.942,1.919,31.000,23.976,960.000,540.000,0,34.498,0.977,0.973,35.710,79.829,58.196
6,0.000,695.092,1.919,28.000,23.976,960.000,540.000,0,35.511,0.983,0.979,19.614,82.866,63.783
0,0.000,146.341,1.919,37.000,23.976,640.000,360.000,0,28.813,0.912,0.916,205.644,39.295,23.370
0,0.000,148.084,1.919,34.000,23.976,480.000,270.000,0,30.580,0.913,0.927,417.890,37.707,19.239
7,0.000,1046.964,1.919,25.000,23.976,640.000,360.000,0,33.624,0.965,0.962,59.690,72.699,46.022
7,0.000,821.456,1.919,31.000,23.976,960.000,540.000,0,31.438,0.971,0.961,39.231,77.031,52.391
8,0.000,1270.982,1.710,31.000,23.976,1280.000,720.000,0,32.564,0.980,0.971,27.689,83.397,61.585
