representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
7,0.000,1114.440,1.667,31.000,30.000,1920.000,1080.000,0,36.656,0.989,0.986,17.073,84.920,71.500
8,0.000,986.490,1.600,28.000,30.000,1920.000,1080.000,0,39.646,0.994,0.992,11.267,89.843,83.938
6,0.000,968.205,1.967,31.000,30.000,1920.000,1080.000,0,37.219,0.986,0.983,11.140,77.762,70.542
8,0.000,1220.620,1.967,28.000,30.000,1920.000,1080.000,0,38.913,0.991,0.988,6.402,84.967,75.763
8,0.000,1369.464,1.967,28.000,30.000,1920.000,1080.000,0,39.007,0.991,0.989,7.507,84.633,75.915
9,0.000,1344.923,1.967,25.000,30.000,1920.000,1080.000,1,41.525,0.996,0.993,11.068,90.498,82.610
9,0.000,1541.192,1.900,25.000,30.000,1920.000,1080.000,1,42.003,0.995,0.994,5.859,91.158,83.158
7,0.000,1250.369,1.033,28.000,30.000,1920.000,1080.000,0,40.855,0.987,0.985,6.300,87.436,76.806
9,0.000,1244.640,1.033,25.000,30.000,1920.000,1080.000,1,42.801,0.992,0.990,4.442,90.868,81.258
4,0.000,1197.069,1.867,31.000,30.000,1280.000,720.000,0,31.239,0.928,0.922,159.845,42.015,39.714
3,0.000,1084.119,1.867,28.000,30.000,960.000,540.000,0,31.784,0.941,0.934,129.259,44.664,37.321
5,0.000,1556.186,1.867,34.000,30.000,1920.000,1080.000,0,31.417,0.923,0.918,155.073,42.465,36.875
5,0.000,1454.010,1.867,34.000,30.000,1920.000,1080.000,0,31.643,0.920,0.916,174.912,41.971,36.232
5,0.000,1289.734,1.867,34.000,30.000,1920.000,1080.000,0,32.092,0.922,0.919,136.926,46.120,40.018
3,0.000,1097.869,1.833,31.000,30.000,1280.000,720.000,0,31.468,0.926,0.922,136.498,44.839,38.236
