representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
2,0.000,424.941,1.792,31.000,24.000,640.000,360.000,0,33.375,0.921,0.941,308.349,49.734,37.372
5,0.000,654.613,1.792,28.000,24.000,640.000,360.000,0,34.123,0.941,0.955,138.963,64.590,47.488
6,0.000,1239.141,1.792,34.000,24.000,1280.000,720.000,0,28.715,0.928,0.935,60.798,66.469,38.163
5,0.000,936.076,1.792,37.000,24.000,1280.000,720.000,0,26.308,0.886,0.901,119.896,55.993,24.488
6,0.000,1518.858,1.792,34.000,24.000,1280.000,720.000,0,28.499,0.918,0.929,78.241,66.977,32.698
4,0.250,502.781,1.792,25.000,24.000,640.000,360.000,0,37.443,0.961,0.967,124.498,57.573,55.256
1,0.000,250.924,1.625,31.000,24.000,640.000,360.000,0,33.822,0.924,0.940,179.818,41.450,36.872
0,0.000,174.742,1.833,34.000,24.000,640.000,360.000,0,31.615,0.913,0.934,163.328,35.286,31.136
3,0.000,391.916,1.833,28.000,24.000,640.000,360.000,0,35.062,0.953,0.964,72.744,56.696,49.182
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.834,75.253,71.091
5,0.000,393.919,1.833,31.000,24.000,1280.000,720.000,0,38.839,0.977,0.982,38.109,75.619,73.909
9,0.000,1015.305,1.833,28.000,24.000,1920.000,1080.000,0,41.240,0.988,0.989,9.992,87.400,80.523
10,0.000,1402.913,1.833,25.000,24.000,1920.000,1080.000,1,42.806,0.992,0.993,10.880,90.483,85.159
10,0.000,1360.241,1.833,25.000,24.000,1920.000,1080.000,1,42.722,0.992,0.993,7.072,90.946,73.795
