representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.978
3,0.000,260.855,1.875,31.000,24.000,960.000,540.000,0,34.706,0.955,0.963,46.109,71.604,61.622
7,0.000,608.410,1.875,31.000,24.000,1920.000,1080.000,0,37.068,0.978,0.979,15.901,82.262,75.311
7,0.000,690.334,1.875,31.000,24.000,1920.000,1080.000,0,37.310,0.976,0.978,13.672,83.222,75.933
7,0.000,497.253,1.750,31.000,24.000,1920.000,1080.000,0,38.041,0.978,0.980,18.030,82.772,78.476
7,0.000,1024.623,1.583,34.000,24.000,1920.000,1080.000,0,30.940,0.962,0.961,35.617,74.057,63.579
7,0.000,1051.205,1.583,34.000,24.000,1920.000,1080.000,0,30.888,0.960,0.960,40.420,73.429,60.342
7,0.000,1058.021,1.583,34.000,24.000,1920.000,1080.000,0,31.048,0.961,0.961,37.313,73.523,60.974
5,0.000,727.840,1.500,37.000,24.000,1920.000,1080.000,0,29.704,0.941,0.944,65.489,63.112,50.806
4,0.000,389.345,1.792,37.000,24.000,1920.000,1080.000,0,34.537,0.954,0.961,56.323,65.154,55.093
6,0.000,614.936,1.792,34.000,24.000,1920.000,1080.000,0,36.486,0.969,0.973,42.206,76.400,67.023
7,0.000,723.329,1.833,28.000,24.000,1280.000,720.000,0,37.315,0.977,0.979,15.235,78.415,70.977
6,0.000,679.073,1.833,34.000,24.000,1920.000,1080.000,0,35.771,0.963,0.969,25.800,70.581,63.886
5,0.000,500.960,1.750,31.000,24.000,1280.000,720.000,0,35.538,0.965,0.970,33.902,71.064,61.762
8,0.000,822.912,1.083,28.000,24.000,1920.000,1080.000,0,40.747,0.986,0.988,13.789,84.538,77.038
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.571,85.207,80.360
