representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.000,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,12.466
0,0.000,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.121
0,0.000,160.833,1.933,37.000,30.000,480.000,270.000,0,23.017,0.599,0.614,1921.850,14.367,9.552
0,0.000,164.052,1.933,37.000,30.000,480.000,270.000,0,23.986,0.665,0.689,1444.540,13.772,11.397
0,0.000,201.712,1.933,37.000,30.000,640.000,360.000,0,24.736,0.728,0.732,564.384,19.564,14.000
1,0.000,355.774,1.533,34.000,30.000,960.000,540.000,0,31.623,0.891,0.894,234.536,40.501,29.870
0,0.000,221.290,1.533,34.000,30.000,640.000,360.000,0,30.262,0.859,0.864,489.191,23.078,21.739
0,0.000,228.584,1.533,34.000,30.000,640.000,360.000,0,30.765,0.876,0.883,443.228,22.679,18.478
0,0.000,144.491,1.467,37.000,30.000,640.000,360.000,0,30.183,0.849,0.859,831.230,23.872,18.432
1,0.000,310.344,1.700,31.000,30.000,640.000,360.000,0,32.368,0.912,0.917,237.673,36.061,30.941
0,0.000,216.673,1.700,34.000,30.000,640.000,360.000,0,30.918,0.873,0.881,297.580,27.741,26.941
1,0.000,295.953,1.700,31.000,30.000,640.000,360.000,0,33.108,0.924,0.929,158.441,37.501,32.137
1,0.000,361.492,1.700,28.000,30.000,640.000,360.000,0,33.596,0.936,0.937,99.214,49.747,41.039
4,0.000,402.810,1.600,31.000,30.000,1280.000,720.000,0,37.227,0.969,0.967,40.307,71.309,62.062
