representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
7,0.000,1030.634,1.792,28.000,24.000,960.000,540.000,0,37.094,0.966,0.974,94.450,74.246,60.674
7,0.000,1187.855,1.792,28.000,24.000,960.000,540.000,0,36.033,0.962,0.971,70.990,77.622,62.651
6,0.000,1239.141,1.792,34.000,24.000,1280.000,720.000,0,28.715,0.928,0.935,60.153,66.469,39.791
6,0.000,1355.748,1.792,34.000,24.000,1280.000,720.000,0,27.970,0.928,0.935,65.031,68.326,36.302
4,0.000,940.429,1.792,34.000,24.000,960.000,540.000,0,26.919,0.876,0.896,138.082,54.457,23.256
8,0.000,1365.884,1.792,25.000,24.000,1280.000,720.000,0,39.806,0.977,0.979,41.330,77.740,68.186
9,0.000,1617.122,1.625,28.000,24.000,1920.000,1080.000,0,40.121,0.984,0.986,17.125,84.427,78.487
9,0.000,1388.531,1.833,28.000,24.000,1920.000,1080.000,0,40.599,0.989,0.991,10.947,87.075,83.409
9,0.000,1675.981,1.833,28.000,24.000,1920.000,1080.000,0,40.204,0.985,0.988,13.550,87.100,79.068
9,0.000,1066.700,1.833,28.000,24.000,1920.000,1080.000,0,41.328,0.988,0.989,13.222,87.566,82.455
10,0.000,1233.089,1.833,25.000,24.000,1920.000,1080.000,1,43.073,0.992,0.993,8.731,91.078,85.477
10,0.000,1401.967,1.833,25.000,24.000,1920.000,1080.000,1,42.581,0.991,0.992,5.760,91.058,83.955
10,0.000,1402.913,1.833,25.000,24.000,1920.000,1080.000,1,42.806,0.992,0.993,10.810,90.483,85.386
9,0.000,981.369,1.833,28.000,24.000,1920.000,1080.000,0,41.361,0.989,0.990,11.899,87.102,83.273
