representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
1,0.000,151.612,1.875,31.000,24.000,640.000,360.000,0,32.905,0.933,0.946,90.020,55.014,48.311
1,0.000,160.375,1.875,34.000,24.000,960.000,540.000,0,33.120,0.942,0.952,59.942,57.963,52.289
0,0.000,153.754,1.875,31.000,24.000,640.000,360.000,0,33.049,0.934,0.945,76.898,51.440,47.889
1,0.000,138.505,1.750,34.000,24.000,960.000,540.000,0,34.296,0.944,0.953,64.687,60.160,55.690
0,0.000,232.285,1.583,37.000,24.000,960.000,540.000,0,26.384,0.860,0.874,169.539,36.461,28.395
2,0.000,389.260,1.583,37.000,24.000,1280.000,720.000,0,27.579,0.897,0.906,120.745,48.318,32.711
0,0.000,236.635,1.583,37.000,24.000,960.000,540.000,0,26.439,0.855,0.872,178.500,35.510,24.711
0,0.000,227.749,1.500,37.000,24.000,960.000,540.000,0,26.592,0.861,0.877,171.765,34.788,24.639
3,0.000,269.273,1.792,34.000,24.000,1280.000,720.000,0,33.903,0.954,0.960,64.345,61.245,49.535
2,0.000,215.996,1.792,34.000,24.000,960.000,540.000,0,32.936,0.942,0.950,117.733,50.528,43.558
2,0.000,258.223,1.833,34.000,24.000,960.000,540.000,0,33.081,0.933,0.946,81.262,49.887,41.659
2,0.000,237.775,1.833,34.000,24.000,960.000,540.000,0,32.878,0.930,0.944,76.962,50.727,41.955
3,0.000,331.826,1.750,31.000,24.000,960.000,540.000,0,34.146,0.951,0.959,54.457,61.241,50.262
6,0.000,619.902,1.083,31.000,24.000,1920.000,1080.000,0,39.480,0.981,0.984,24.358,78.981,71.000
5,0.000,331.515,1.042,28.000,24.000,960.000,540.000,0,37.289,0.978,0.981,40.240,73.057,69.520
