representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
0,0.667,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,37.900
0,0.667,172.880,1.600,37.000,30.000,960.000,540.000,0,31.087,0.954,0.952,107.807,51.844,40.146
0,4.300,253.932,1.967,34.000,30.000,960.000,540.000,0,32.533,0.957,0.957,60.223,46.220,39.305
0,0.000,229.473,1.967,34.000,30.000,960.000,540.000,0,32.709,0.959,0.958,59.767,47.603,38.407
0,0.000,255.982,1.967,34.000,30.000,960.000,540.000,0,32.659,0.958,0.958,77.460,45.737,47.492
0,0.000,168.655,1.967,34.000,30.000,960.000,540.000,0,33.487,0.967,0.966,106.265,52.660,28.068
0,0.000,175.246,1.900,31.000,30.000,640.000,360.000,0,33.532,0.964,0.965,86.375,48.042,25.596
2,0.000,352.514,1.033,31.000,30.000,960.000,540.000,0,36.461,0.969,0.970,36.058,61.670,21.968
2,0.000,326.237,1.033,28.000,30.000,960.000,540.000,0,38.326,0.981,0.980,21.457,71.128,18.452
0,0.000,340.783,1.867,34.000,30.000,960.000,540.000,0,29.038,0.845,0.847,482.945,19.545,23.464
2,0.000,601.406,1.867,31.000,30.000,960.000,540.000,0,30.610,0.904,0.902,251.730,31.662,20.500
0,0.000,347.841,1.867,34.000,30.000,960.000,540.000,0,28.980,0.839,0.842,436.331,19.844,20.232
0,0.000,454.453,1.867,28.000,30.000,640.000,360.000,0,29.867,0.890,0.887,250.264,25.777,0.000
0,0.000,302.854,1.867,34.000,30.000,960.000,540.000,0,29.526,0.845,0.850,396.774,23.646,0.000
0,0.000,348.934,1.833,34.000,30.000,960.000,540.000,0,29.214,0.845,0.850,402.299,22.365,0.000
