representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.145
0,0.700,241.715,1.833,31.000,30.000,640.000,360.000,0,32.182,0.911,0.913,146.695,28.577,35.073
0,0.733,185.008,1.767,31.000,30.000,640.000,360.000,0,31.033,0.935,0.933,98.849,35.943,22.717
0,4.200,234.268,2.000,31.000,30.000,480.000,270.000,0,32.718,0.932,0.941,526.616,33.539,28.550
0,0.000,293.243,1.967,28.000,30.000,480.000,270.000,0,34.416,0.939,0.947,268.008,37.627,33.915
0,0.000,174.907,1.500,28.000,30.000,480.000,270.000,0,34.164,0.908,0.914,246.441,28.028,35.333
0,0.000,234.142,1.967,28.000,30.000,480.000,270.000,0,35.217,0.945,0.953,207.263,38.486,33.271
0,0.000,232.405,1.967,28.000,30.000,480.000,270.000,0,35.992,0.957,0.962,201.175,44.221,36.203
1,0.000,233.241,1.233,28.000,30.000,480.000,270.000,0,35.591,0.944,0.952,286.815,41.289,41.459
3,0.000,396.693,1.200,28.000,30.000,640.000,360.000,0,37.109,0.963,0.967,144.294,59.041,47.861
0,0.000,185.276,1.867,31.000,30.000,480.000,270.000,0,33.693,0.941,0.948,304.089,33.053,45.821
3,0.000,453.718,1.700,31.000,30.000,960.000,540.000,0,33.012,0.939,0.936,44.383,53.405,41.608
3,0.000,481.334,1.667,25.000,30.000,640.000,360.000,0,34.009,0.947,0.943,44.433,46.511,0.000
3,0.000,510.676,2.000,25.000,30.000,640.000,360.000,0,37.786,0.964,0.967,87.887,57.210,0.000
3,0.000,327.140,1.967,28.000,30.000,640.000,360.000,0,37.589,0.961,0.966,139.191,53.577,0.000
