representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
1,0.000,459.898,1.933,37.000,30.000,960.000,540.000,0,25.404,0.740,0.739,594.092,27.583,14.431
2,0.000,543.869,1.933,37.000,30.000,960.000,540.000,0,24.503,0.705,0.705,697.434,27.501,13.000
1,0.000,394.531,1.933,40.000,30.000,960.000,540.000,0,23.742,0.631,0.644,1150.963,22.090,11.241
2,0.000,619.572,1.933,31.000,30.000,640.000,360.000,0,26.692,0.821,0.821,265.583,32.182,17.638
2,0.000,594.492,1.933,34.000,30.000,960.000,540.000,0,27.230,0.867,0.849,139.735,40.556,21.293
2,0.000,514.023,1.533,31.000,30.000,960.000,540.000,0,32.612,0.913,0.913,122.367,49.016,36.022
4,0.000,703.915,1.533,34.000,30.000,1280.000,720.000,0,32.316,0.901,0.902,193.305,46.106,32.913
2,0.000,634.993,1.533,31.000,30.000,960.000,540.000,0,33.374,0.928,0.929,136.407,49.415,32.522
4,0.000,652.756,1.467,34.000,30.000,1280.000,720.000,0,33.806,0.921,0.925,188.673,53.973,36.409
3,0.000,588.485,1.700,31.000,30.000,960.000,540.000,0,34.054,0.932,0.935,125.597,51.953,41.686
3,0.000,585.186,1.700,31.000,30.000,960.000,540.000,0,33.650,0.925,0.926,87.583,51.878,43.353
4,0.000,790.085,1.700,28.000,30.000,960.000,540.000,0,36.098,0.959,0.959,46.126,64.342,51.961
4,0.000,689.129,1.700,28.000,30.000,960.000,540.000,0,35.510,0.954,0.953,52.014,66.485,54.804
5,0.000,567.450,1.600,28.000,30.000,1280.000,720.000,0,38.426,0.981,0.977,23.007,78.558,70.583
