representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
0,0.000,277.660,1.627,37.000,23.976,640.000,360.000,0,27.205,0.829,0.849,692.280,31.705,15.692
0,0.000,301.494,1.668,34.000,23.976,640.000,360.000,0,29.630,0.889,0.902,326.530,32.434,17.775
0,0.000,263.271,1.668,34.000,23.976,640.000,360.000,0,29.593,0.891,0.900,294.391,35.741,20.200
0,0.000,294.287,1.668,34.000,23.976,640.000,360.000,0,29.196,0.866,0.878,379.712,33.791,18.825
5,0.000,531.405,1.835,25.000,23.976,640.000,360.000,0,36.491,0.969,0.970,31.664,75.809,49.432
6,0.000,834.645,1.835,22.000,23.976,640.000,360.000,0,37.373,0.978,0.976,19.517,78.272,60.250
7,0.000,1277.591,1.835,25.000,23.976,960.000,540.000,0,38.130,0.986,0.985,24.244,83.412,74.091
7,0.000,1115.548,1.835,22.000,23.976,640.000,360.000,0,37.259,0.984,0.982,21.890,81.224,68.545
5,0.000,953.160,1.835,25.000,23.976,640.000,360.000,0,35.601,0.967,0.970,56.968,69.246,54.636
0,0.000,227.362,1.835,34.000,23.976,480.000,270.000,0,29.267,0.882,0.904,524.497,37.008,21.341
0,0.000,213.474,1.835,34.000,23.976,480.000,270.000,0,29.370,0.893,0.912,440.758,40.174,18.864
1,0.000,437.118,1.835,34.000,23.976,640.000,360.000,0,27.707,0.866,0.877,367.373,34.401,19.068
5,0.000,1013.606,1.835,31.000,23.976,960.000,540.000,0,31.346,0.954,0.949,65.181,62.154,39.864
5,0.000,1010.509,1.627,31.000,23.976,960.000,540.000,0,31.314,0.956,0.950,61.476,61.551,43.154
