representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
0,0.000,191.092,1.833,31.000,30.000,1280.000,720.000,0,39.369,0.984,0.980,19.608,73.777,71.473
0,0.000,182.902,1.833,31.000,30.000,1280.000,720.000,0,39.378,0.984,0.981,18.088,74.381,70.673
0,0.000,212.575,1.833,31.000,30.000,1280.000,720.000,0,39.101,0.983,0.980,16.176,72.636,69.218
0,0.000,227.589,1.733,31.000,30.000,1280.000,720.000,0,38.936,0.982,0.979,20.815,71.559,68.115
1,0.000,270.789,1.733,31.000,30.000,1920.000,1080.000,0,39.715,0.987,0.984,7.508,84.453,79.192
3,0.000,989.751,1.733,22.000,30.000,1920.000,1080.000,0,42.726,0.995,0.992,2.260,94.347,86.173
0,0.000,170.718,1.733,31.000,30.000,1280.000,720.000,0,38.410,0.983,0.980,15.164,77.591,76.788
2,0.000,581.889,1.733,25.000,30.000,1920.000,1080.000,0,41.882,0.994,0.990,3.652,92.132,84.058
3,0.000,997.915,1.733,22.000,30.000,1920.000,1080.000,0,42.737,0.995,0.992,2.308,94.268,86.788
0,0.000,214.320,1.633,34.000,30.000,1920.000,1080.000,0,38.276,0.981,0.978,11.863,78.206,76.327
1,0.000,441.942,1.733,31.000,30.000,1920.000,1080.000,0,39.486,0.984,0.981,8.317,81.014,77.135
1,0.000,383.617,1.733,31.000,30.000,1920.000,1080.000,0,39.565,0.985,0.981,8.530,81.308,77.423
2,0.000,767.188,1.733,25.000,30.000,1920.000,1080.000,0,41.726,0.993,0.989,3.105,90.541,83.346
0,0.000,192.725,1.633,31.000,30.000,1280.000,720.000,0,39.363,0.986,0.983,10.797,78.135,78.122
