representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
1,0.417,302.833,1.792,34.000,24.000,640.000,360.000,0,31.534,0.889,0.916,523.946,39.507,26.256
1,0.000,319.943,1.792,34.000,24.000,640.000,360.000,0,30.505,0.871,0.903,433.226,43.649,23.698
1,0.000,369.368,1.792,34.000,24.000,640.000,360.000,0,25.190,0.818,0.849,208.616,35.706,17.047
1,0.000,402.883,1.792,34.000,24.000,640.000,360.000,0,24.418,0.816,0.845,206.466,36.122,15.884
0,0.000,316.175,1.792,37.000,24.000,640.000,360.000,0,23.665,0.720,0.771,538.198,29.554,17.465
4,0.000,502.781,1.792,25.000,24.000,640.000,360.000,0,37.443,0.961,0.967,125.496,57.573,57.628
4,0.000,500.027,1.625,25.000,24.000,640.000,360.000,0,36.645,0.963,0.970,50.406,63.775,56.359
3,0.000,452.413,1.833,34.000,24.000,1280.000,720.000,0,35.261,0.962,0.970,59.070,62.332,56.000
4,0.000,504.829,1.833,31.000,24.000,960.000,540.000,0,35.567,0.956,0.967,65.751,62.989,56.682
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.832,75.253,71.682
5,0.000,393.919,1.833,31.000,24.000,1280.000,720.000,0,38.839,0.977,0.982,38.109,75.619,72.614
5,0.000,434.644,1.833,31.000,24.000,1280.000,720.000,0,38.404,0.975,0.981,30.103,75.121,69.023
5,0.000,434.112,1.833,31.000,24.000,1280.000,720.000,0,38.359,0.975,0.980,49.542,73.494,70.523
5,0.000,422.710,1.833,31.000,24.000,1280.000,720.000,0,38.252,0.977,0.981,33.726,74.338,55.386
