representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
0,0.000,195.205,1.760,37.000,25.000,640.000,360.000,0,23.152,0.875,0.855,306.169,16.995,11.500
0,0.000,219.650,1.760,37.000,25.000,640.000,360.000,0,24.113,0.877,0.865,370.940,17.264,12.000
0,0.000,205.223,1.760,37.000,25.000,640.000,360.000,0,26.512,0.874,0.875,466.817,21.121,13.205
2,0.000,419.636,1.760,34.000,25.000,960.000,540.000,0,30.274,0.941,0.933,90.643,49.242,28.000
6,0.000,1112.429,1.680,31.000,25.000,1280.000,720.000,0,30.788,0.967,0.959,33.296,70.745,47.905
6,0.000,1021.738,1.800,31.000,25.000,640.000,360.000,0,27.902,0.924,0.919,165.396,58.903,29.911
6,0.000,1237.267,1.800,25.000,25.000,640.000,360.000,0,34.477,0.970,0.968,63.783,68.948,52.067
0,0.000,186.720,1.800,40.000,25.000,640.000,360.000,0,21.657,0.797,0.794,570.819,16.708,15.600
3,0.000,606.741,1.760,37.000,25.000,960.000,540.000,0,24.653,0.907,0.896,183.922,42.179,19.818
3,0.000,717.548,1.840,37.000,25.000,1280.000,720.000,0,25.558,0.954,0.941,90.996,50.203,26.543
7,0.000,1447.100,1.840,37.000,25.000,1920.000,1080.000,0,28.971,0.969,0.962,33.249,68.771,41.804
7,0.000,2102.000,1.840,34.000,25.000,1920.000,1080.000,0,30.398,0.979,0.973,30.140,68.996,53.935
3,0.000,736.670,1.840,37.000,25.000,1280.000,720.000,0,26.970,0.951,0.940,98.952,49.761,30.130
