representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
1,0.000,422.177,1.760,37.000,25.000,960.000,540.000,0,24.627,0.928,0.911,154.176,34.988,16.273
2,0.000,634.473,1.760,34.000,25.000,960.000,540.000,0,27.079,0.951,0.940,107.767,47.507,23.364
3,0.000,612.564,1.760,34.000,25.000,960.000,540.000,0,29.655,0.943,0.941,134.488,49.552,26.273
4,0.000,659.682,1.760,34.000,25.000,1280.000,720.000,0,31.647,0.958,0.953,53.555,61.015,39.500
4,0.000,784.262,1.680,34.000,25.000,1280.000,720.000,0,29.525,0.951,0.943,60.948,60.327,39.143
4,0.000,726.676,1.800,34.000,25.000,640.000,360.000,0,26.073,0.883,0.881,328.318,48.825,20.178
2,0.000,647.444,1.800,31.000,25.000,640.000,360.000,0,31.158,0.933,0.935,213.691,47.773,31.356
2,0.000,534.236,1.800,37.000,25.000,960.000,540.000,0,24.903,0.912,0.899,173.586,39.137,22.511
3,0.000,606.741,1.760,37.000,25.000,960.000,540.000,0,24.653,0.907,0.896,180.355,42.179,20.545
3,0.000,717.548,1.840,37.000,25.000,1280.000,720.000,0,25.558,0.954,0.941,90.996,50.203,26.543
3,0.000,699.648,1.840,34.000,25.000,960.000,540.000,0,27.013,0.954,0.941,60.064,54.915,28.478
3,0.000,724.196,1.840,34.000,25.000,960.000,540.000,0,26.673,0.949,0.937,95.643,44.820,26.565
2,0.000,470.530,1.840,37.000,25.000,960.000,540.000,0,25.559,0.930,0.918,151.815,37.569,19.261
