representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
0,0.000,195.916,1.792,34.000,24.000,480.000,270.000,0,30.149,0.854,0.889,769.419,32.646,20.953
3,0.000,454.817,1.792,31.000,24.000,640.000,360.000,0,32.294,0.911,0.932,248.280,53.557,34.721
5,0.000,850.261,1.792,37.000,24.000,1280.000,720.000,0,27.012,0.883,0.900,120.516,53.774,25.093
5,0.000,936.076,1.792,37.000,24.000,1280.000,720.000,0,26.308,0.886,0.901,120.049,55.993,23.512
4,0.000,940.429,1.792,34.000,24.000,960.000,540.000,0,26.919,0.876,0.896,138.230,54.457,22.349
7,0.000,873.855,1.792,25.000,24.000,960.000,540.000,0,38.804,0.971,0.975,65.394,70.296,62.209
7,0.000,923.377,1.625,28.000,24.000,1280.000,720.000,0,38.561,0.976,0.980,30.056,76.016,71.564
3,0.000,452.413,1.833,34.000,24.000,1280.000,720.000,0,35.261,0.962,0.970,59.058,62.332,60.636
7,0.000,972.493,1.833,28.000,24.000,1280.000,720.000,0,38.543,0.978,0.982,25.315,79.698,69.523
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.213,75.253,71.841
5,0.000,393.919,1.833,31.000,24.000,1280.000,720.000,0,38.839,0.977,0.982,38.109,75.619,73.386
2,0.000,219.164,1.833,34.000,24.000,960.000,540.000,0,35.663,0.956,0.966,71.593,58.354,51.227
3,0.000,294.916,1.833,31.000,24.000,960.000,540.000,0,36.972,0.967,0.974,72.352,65.394,60.591
10,0.000,1360.241,1.833,25.000,24.000,1920.000,1080.000,1,42.722,0.992,0.993,7.474,90.946,82.682
