representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
4,0.000,438.978,1.793,31.000,23.976,640.000,360.000,0,32.473,0.930,0.936,189.772,60.437,35.209
7,0.000,639.854,1.793,25.000,23.976,640.000,360.000,0,35.128,0.984,0.981,22.236,87.041,58.395
6,0.000,625.055,1.668,31.000,23.976,1280.000,720.000,0,35.343,0.988,0.985,17.344,84.346,66.675
5,0.000,702.636,1.877,34.000,23.976,1280.000,720.000,0,30.150,0.967,0.953,32.616,64.423,50.711
5,0.000,810.411,1.877,34.000,23.976,1280.000,720.000,0,29.885,0.963,0.951,42.882,63.716,46.822
5,0.000,702.308,1.877,37.000,23.976,1280.000,720.000,0,28.192,0.934,0.923,96.754,53.075,33.467
4,0.000,563.278,1.793,37.000,23.976,1280.000,720.000,0,28.513,0.940,0.927,77.378,52.858,34.558
7,0.000,637.637,1.919,28.000,23.976,960.000,540.000,0,36.224,0.985,0.981,19.628,88.453,66.109
7,0.000,771.957,1.919,31.000,23.976,1280.000,720.000,0,35.370,0.981,0.977,21.952,82.479,64.109
7,0.000,736.126,1.919,31.000,23.976,1280.000,720.000,0,35.028,0.981,0.977,22.061,82.198,61.283
6,0.000,576.884,1.919,25.000,23.976,640.000,360.000,0,36.804,0.978,0.979,46.889,78.232,52.370
3,0.000,515.518,1.919,31.000,23.976,640.000,360.000,0,30.530,0.919,0.922,200.992,51.387,30.043
4,0.000,454.206,1.919,31.000,23.976,640.000,360.000,0,29.062,0.945,0.934,77.787,59.964,34.630
2,0.000,330.682,1.710,34.000,23.976,640.000,360.000,0,27.059,0.905,0.894,164.870,45.045,23.439
