representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.000,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,12.466
0,0.000,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.121
0,0.000,160.833,1.933,37.000,30.000,480.000,270.000,0,23.017,0.599,0.614,1921.850,14.367,9.552
0,0.000,164.052,1.933,37.000,30.000,480.000,270.000,0,23.986,0.665,0.689,1444.540,13.772,11.397
0,0.000,201.712,1.933,37.000,30.000,640.000,360.000,0,24.736,0.728,0.732,564.384,19.564,14.000
1,0.000,355.774,1.533,34.000,30.000,960.000,540.000,0,31.623,0.891,0.894,234.536,40.501,29.870
1,0.000,427.179,1.533,34.000,30.000,960.000,540.000,0,31.486,0.885,0.888,279.364,37.183,27.348
1,0.000,441.303,1.533,34.000,30.000,960.000,540.000,0,32.162,0.904,0.908,246.147,38.561,24.848
2,0.000,403.887,1.467,34.000,30.000,960.000,540.000,0,32.778,0.905,0.911,290.760,44.959,29.705
2,0.000,443.835,1.700,28.000,30.000,640.000,360.000,0,33.400,0.930,0.933,129.580,44.196,38.314
2,0.000,452.974,1.700,28.000,30.000,640.000,360.000,0,33.059,0.924,0.924,90.833,45.994,40.294
2,0.000,421.840,1.700,28.000,30.000,640.000,360.000,0,34.169,0.942,0.944,88.585,47.085,40.196
3,0.000,476.579,1.700,31.000,30.000,960.000,540.000,0,34.356,0.938,0.939,96.410,56.376,44.882
4,0.000,402.810,1.600,31.000,30.000,1280.000,720.000,0,37.227,0.969,0.967,40.174,71.309,62.396
