representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
2,0.000,278.706,1.700,31.000,30.000,1280.000,720.000,0,40.880,0.985,0.987,40.348,63.310,45.373
2,0.000,294.376,1.700,28.000,30.000,960.000,540.000,0,40.640,0.983,0.985,46.899,62.343,44.549
3,0.000,428.438,1.700,25.000,30.000,960.000,540.000,0,41.844,0.987,0.988,35.876,72.220,53.294
2,0.000,273.211,1.667,28.000,30.000,960.000,540.000,0,40.802,0.990,0.990,20.845,68.981,39.100
3,0.000,547.794,1.900,28.000,30.000,1280.000,720.000,0,41.329,0.991,0.991,19.982,72.977,49.386
5,0.000,835.469,1.900,25.000,30.000,1280.000,720.000,0,42.503,0.993,0.992,10.211,81.868,60.561
4,0.000,409.655,1.900,28.000,30.000,1280.000,720.000,0,41.842,0.994,0.993,7.273,79.049,52.053
4,0.000,493.356,1.900,28.000,30.000,1280.000,720.000,0,41.900,0.994,0.993,6.053,78.388,46.737
4,0.000,444.223,1.900,28.000,30.000,1280.000,720.000,0,42.418,0.993,0.993,19.838,76.544,51.351
3,0.000,348.333,1.900,28.000,30.000,1280.000,720.000,0,42.569,0.993,0.993,11.840,77.404,52.281
6,0.000,904.349,1.900,25.000,30.000,1920.000,1080.000,0,46.307,0.995,0.994,2.748,89.226,80.316
0,0.000,171.040,1.900,28.000,30.000,640.000,360.000,0,38.454,0.986,0.987,38.847,50.895,35.667
4,0.000,540.666,1.767,28.000,30.000,1280.000,720.000,0,42.456,0.992,0.991,9.098,77.463,50.774
