representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.978
0,0.000,111.834,1.875,34.000,24.000,640.000,360.000,0,31.580,0.909,0.928,161.165,45.439,39.911
0,0.000,126.963,1.875,31.000,24.000,640.000,360.000,0,32.634,0.938,0.948,67.273,52.007,47.289
0,0.000,153.754,1.875,31.000,24.000,640.000,360.000,0,33.049,0.934,0.945,76.870,51.440,47.400
7,0.000,497.253,1.750,31.000,24.000,1920.000,1080.000,0,38.041,0.978,0.980,18.589,82.772,75.405
7,0.000,1024.623,1.583,34.000,24.000,1920.000,1080.000,0,30.940,0.962,0.961,35.617,74.057,63.579
7,0.000,1051.205,1.583,34.000,24.000,1920.000,1080.000,0,30.888,0.960,0.960,40.420,73.429,60.342
7,0.000,1058.021,1.583,34.000,24.000,1920.000,1080.000,0,31.048,0.961,0.961,37.313,73.523,60.974
4,0.000,523.621,1.500,34.000,24.000,1280.000,720.000,0,29.091,0.938,0.940,69.450,58.668,48.389
4,0.000,389.345,1.792,37.000,24.000,1920.000,1080.000,0,34.537,0.954,0.961,56.315,65.154,54.791
8,0.000,816.924,1.792,31.000,24.000,1920.000,1080.000,0,38.167,0.980,0.982,25.410,84.379,75.023
8,0.000,940.124,1.833,31.000,24.000,1920.000,1080.000,0,37.601,0.976,0.979,15.763,78.601,73.364
8,0.000,926.129,1.833,31.000,24.000,1920.000,1080.000,0,37.335,0.976,0.979,13.957,79.161,72.659
7,0.000,679.794,1.750,28.000,24.000,1280.000,720.000,0,36.998,0.976,0.979,18.733,79.509,72.357
7,0.000,619.902,1.083,31.000,24.000,1920.000,1080.000,0,39.480,0.981,0.984,24.248,78.981,74.654
0,0.000,117.320,1.042,34.000,24.000,640.000,360.000,0,33.343,0.943,0.954,214.208,42.734,46.880
