representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
0,0.000,145.573,1.793,34.000,23.976,384.000,216.000,0,28.253,0.825,0.852,774.583,32.188,16.372
1,0.000,241.451,1.793,34.000,23.976,640.000,360.000,0,30.400,0.939,0.941,137.022,54.125,29.535
0,0.000,170.949,1.668,34.000,23.976,640.000,360.000,0,29.938,0.953,0.950,93.003,47.187,29.725
5,0.000,702.636,1.877,34.000,23.976,1280.000,720.000,0,30.150,0.967,0.953,32.743,64.423,46.889
3,0.000,525.201,1.877,34.000,23.976,960.000,540.000,0,28.353,0.946,0.930,69.945,52.869,36.822
5,0.000,702.308,1.877,37.000,23.976,1280.000,720.000,0,28.192,0.934,0.923,97.349,53.075,32.422
1,0.000,358.565,1.793,37.000,23.976,960.000,540.000,0,27.095,0.912,0.899,128.077,41.724,24.209
4,0.000,361.659,1.919,28.000,23.976,640.000,360.000,0,33.930,0.975,0.970,39.847,75.084,48.739
4,0.000,397.856,1.919,28.000,23.976,640.000,360.000,0,33.091,0.970,0.965,40.878,67.705,46.283
3,0.000,262.060,1.919,31.000,23.976,640.000,360.000,0,31.628,0.956,0.953,66.858,58.208,36.348
4,0.000,416.945,1.919,28.000,23.976,640.000,360.000,0,35.326,0.967,0.970,87.383,68.352,42.957
5,0.000,729.609,1.919,28.000,23.976,640.000,360.000,0,32.082,0.946,0.945,111.360,62.119,38.630
6,0.000,821.456,1.919,31.000,23.976,960.000,540.000,0,31.438,0.971,0.961,39.346,77.031,51.435
5,0.000,597.422,1.710,34.000,23.976,960.000,540.000,0,29.159,0.947,0.936,81.471,61.939,39.415
