representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
4,0.000,684.160,1.750,28.000,24.000,640.000,360.000,0,34.016,0.935,0.950,298.574,61.399,36.500
5,0.000,722.094,1.750,28.000,24.000,960.000,540.000,0,35.879,0.955,0.964,62.797,69.853,52.952
5,0.000,990.992,1.792,25.000,24.000,640.000,360.000,0,34.114,0.947,0.958,88.348,70.592,48.512
6,0.000,1309.418,1.792,25.000,24.000,640.000,360.000,0,32.696,0.928,0.943,103.890,67.646,42.140
7,1.708,1516.407,1.792,31.000,24.000,1280.000,720.000,0,31.856,0.938,0.948,94.837,70.485,23.395
0,0.000,324.279,1.792,37.000,24.000,960.000,540.000,0,25.525,0.832,0.859,211.786,31.150,17.698
0,0.000,277.529,1.792,34.000,24.000,640.000,360.000,0,25.010,0.802,0.835,263.925,24.783,16.674
0,0.000,342.418,1.667,34.000,24.000,640.000,360.000,0,24.861,0.782,0.821,340.491,24.765,61.050
2,0.000,486.342,1.250,28.000,24.000,640.000,360.000,0,34.485,0.932,0.941,187.216,50.570,56.233
5,0.000,718.393,1.917,28.000,24.000,960.000,540.000,0,35.181,0.952,0.960,102.873,72.611,59.739
6,0.000,711.973,1.292,34.000,24.000,1920.000,1080.000,0,36.473,0.972,0.977,42.552,69.019,72.903
7,0.000,1353.920,0.500,25.000,24.000,960.000,540.000,0,35.934,0.960,0.964,44.437,78.009,75.750
8,0.000,1437.418,1.583,31.000,24.000,1920.000,1080.000,0,38.715,0.967,0.973,52.104,80.853,75.947
9,0.000,1915.491,1.292,28.000,24.000,1920.000,1080.000,1,37.113,0.979,0.980,11.808,88.666,71.839
7,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.539,81.992,30.133
9,0.000,1450.376,0.958,28.000,24.000,1920.000,1080.000,1,40.929,0.986,0.988,14.171,86.140,0.000
