representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.971
0,0.200,142.602,1.733,31.000,30.000,640.000,360.000,0,32.474,0.964,0.960,30.238,50.889,38.692
0,0.533,157.694,1.733,31.000,30.000,640.000,360.000,0,32.334,0.960,0.957,103.592,49.752,36.808
0,4.833,391.020,1.733,28.000,30.000,640.000,360.000,0,31.425,0.960,0.952,78.329,46.997,48.212
0,0.000,311.349,1.733,31.000,30.000,640.000,360.000,0,29.644,0.938,0.929,133.991,35.042,62.596
0,0.000,278.130,1.600,34.000,30.000,960.000,540.000,0,29.552,0.967,0.956,40.438,49.834,79.333
0,0.000,128.200,2.000,37.000,30.000,1280.000,720.000,0,33.224,0.981,0.976,18.768,66.731,67.717
0,0.000,110.324,1.800,34.000,30.000,960.000,540.000,0,36.469,0.976,0.976,28.012,63.644,78.833
4,0.000,391.849,1.800,31.000,30.000,1920.000,1080.000,0,40.274,0.991,0.989,11.357,84.513,62.037
0,0.000,111.444,1.800,28.000,30.000,640.000,360.000,0,36.997,0.981,0.980,34.836,65.945,45.074
5,0.000,520.516,1.800,28.000,30.000,1280.000,720.000,0,44.010,0.988,0.987,26.007,82.408,84.019
3,0.000,469.156,1.800,31.000,30.000,1280.000,720.000,0,35.817,0.981,0.977,29.830,69.951,67.037
0,0.000,172.516,1.800,31.000,30.000,480.000,270.000,0,33.858,0.954,0.955,440.089,43.125,0.000
6,0.000,1025.778,1.800,19.000,30.000,1280.000,720.000,0,44.577,0.994,0.992,22.053,85.119,0.000
0,0.000,151.167,1.700,25.000,30.000,640.000,360.000,0,40.737,0.986,0.984,34.039,69.170,0.000
