representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
1,0.000,213.757,1.933,28.000,30.000,960.000,540.000,0,41.169,0.986,0.984,26.036,68.134,59.931
1,0.000,218.185,1.933,28.000,30.000,960.000,540.000,0,40.937,0.985,0.984,25.216,65.890,56.983
1,0.000,197.098,1.933,28.000,30.000,960.000,540.000,0,41.093,0.985,0.984,29.157,66.575,56.845
0,0.000,140.818,1.933,31.000,30.000,960.000,540.000,0,39.798,0.982,0.981,39.660,61.171,50.052
1,0.000,168.294,1.933,28.000,30.000,960.000,540.000,0,41.183,0.987,0.985,18.749,71.502,61.241
2,0.000,184.895,1.933,25.000,30.000,1280.000,720.000,0,43.884,0.993,0.990,6.628,86.048,80.069
0,0.000,191.023,1.933,25.000,30.000,640.000,360.000,0,40.431,0.984,0.983,54.054,62.488,52.983
0,0.000,207.501,1.933,28.000,30.000,640.000,360.000,0,37.903,0.972,0.973,103.673,50.794,37.741
0,0.000,191.350,1.933,25.000,30.000,640.000,360.000,0,40.493,0.984,0.983,36.084,65.092,51.931
1,0.000,175.465,1.933,28.000,30.000,960.000,540.000,0,41.424,0.986,0.985,27.192,67.161,56.034
1,0.000,180.079,1.933,28.000,30.000,960.000,540.000,0,41.337,0.986,0.985,23.744,68.677,59.586
0,0.000,141.720,1.933,28.000,30.000,960.000,540.000,0,41.586,0.987,0.986,27.259,70.310,62.224
1,0.000,211.996,1.900,25.000,30.000,960.000,540.000,0,42.636,0.990,0.988,13.133,77.418,70.614
