representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
6,0.000,394.121,1.875,31.000,24.000,1280.000,720.000,0,35.730,0.966,0.970,31.785,78.936,67.556
8,0.000,850.867,1.875,28.000,24.000,1920.000,1080.000,0,38.429,0.984,0.985,9.608,87.829,80.244
7,0.000,690.334,1.875,31.000,24.000,1920.000,1080.000,0,37.310,0.976,0.978,13.604,83.222,76.533
8,0.000,692.690,1.750,28.000,24.000,1920.000,1080.000,0,39.365,0.984,0.985,11.646,87.891,82.214
7,0.000,1024.623,1.583,34.000,24.000,1920.000,1080.000,0,30.940,0.962,0.961,35.621,74.057,64.053
8,0.000,1544.377,1.583,31.000,24.000,1920.000,1080.000,0,32.627,0.976,0.975,22.886,82.266,70.632
6,0.625,753.514,1.583,37.000,24.000,1920.000,1080.000,0,29.398,0.937,0.940,66.688,62.360,41.211
0,0.000,227.749,1.500,37.000,24.000,960.000,540.000,0,26.592,0.861,0.877,170.517,34.788,32.778
3,0.000,269.273,1.792,34.000,24.000,1280.000,720.000,0,33.903,0.954,0.960,64.345,61.245,52.674
5,0.000,471.780,1.792,37.000,24.000,1920.000,1080.000,0,34.869,0.954,0.961,73.613,66.917,57.814
6,0.000,523.322,1.833,31.000,24.000,1280.000,720.000,0,35.825,0.966,0.971,28.664,69.723,64.477
8,0.000,926.129,1.833,31.000,24.000,1920.000,1080.000,0,37.335,0.976,0.979,14.102,79.161,74.955
9,0.000,1726.880,1.750,25.000,24.000,1920.000,1080.000,1,40.387,0.989,0.990,5.481,91.836,84.381
9,0.000,1764.022,1.083,22.000,24.000,1920.000,1080.000,1,42.892,0.992,0.992,4.543,92.569,85.654
9,0.000,1799.570,1.042,22.000,24.000,1920.000,1080.000,1,42.886,0.992,0.992,5.038,92.894,34.160
