representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
5,0.000,1001.339,1.633,28.000,30.000,1280.000,720.000,0,36.379,0.955,0.949,34.358,70.454,62.143
5,0.000,1010.904,1.633,28.000,30.000,1280.000,720.000,0,36.329,0.954,0.948,30.869,70.107,64.204
6,0.000,1072.923,1.567,28.000,30.000,1280.000,720.000,0,36.287,0.955,0.949,32.254,71.839,63.468
7,0.000,977.567,1.867,28.000,30.000,1920.000,1080.000,0,38.922,0.990,0.986,15.579,87.394,80.214
7,0.000,1088.807,1.867,28.000,30.000,1920.000,1080.000,0,38.780,0.989,0.986,16.112,87.096,81.946
7,0.000,1114.886,1.867,28.000,30.000,1920.000,1080.000,0,38.901,0.989,0.986,15.430,86.720,82.446
7,0.000,1166.074,1.867,28.000,30.000,1920.000,1080.000,0,38.848,0.989,0.985,16.932,86.117,81.893
7,0.000,1190.906,1.867,28.000,30.000,1920.000,1080.000,0,38.854,0.988,0.984,16.861,86.095,81.446
7,0.000,1138.427,1.867,28.000,30.000,1920.000,1080.000,0,38.922,0.988,0.984,17.723,85.750,81.464
7,0.000,1082.640,1.867,28.000,30.000,1920.000,1080.000,0,39.064,0.988,0.983,17.303,85.577,81.161
6,0.000,846.206,1.867,25.000,30.000,1280.000,720.000,0,38.950,0.987,0.983,16.484,85.347,80.500
7,0.000,1129.170,1.867,28.000,30.000,1920.000,1080.000,0,39.086,0.986,0.982,17.738,85.619,80.375
7,0.000,1472.807,1.867,25.000,30.000,1920.000,1080.000,0,40.204,0.990,0.985,10.602,90.018,82.464
7,0.000,1535.653,1.867,25.000,30.000,1920.000,1080.000,0,40.261,0.990,0.985,9.049,89.882,82.679
