representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
7,0.000,906.874,1.793,25.000,23.976,640.000,360.000,0,35.902,0.970,0.970,58.460,81.870,54.860
8,0.000,784.598,1.793,28.000,23.976,960.000,540.000,0,35.990,0.985,0.983,21.190,90.189,67.930
8,0.000,873.518,1.668,28.000,23.976,1280.000,720.000,0,36.930,0.992,0.990,10.075,91.873,75.050
7,0.000,926.740,1.877,37.000,23.976,1920.000,1080.000,0,30.621,0.970,0.957,27.922,67.298,54.133
7,0.000,1072.054,1.877,37.000,23.976,1920.000,1080.000,0,30.389,0.967,0.956,37.587,67.372,50.356
5,0.626,702.308,1.877,37.000,23.976,1280.000,720.000,0,28.192,0.934,0.923,96.652,53.075,29.578
1,0.000,358.565,1.793,37.000,23.976,960.000,540.000,0,27.095,0.912,0.899,128.077,41.724,30.116
4,0.125,361.659,1.919,28.000,23.976,640.000,360.000,0,33.930,0.975,0.970,39.847,75.084,51.652
4,0.000,397.856,1.919,28.000,23.976,640.000,360.000,0,33.091,0.970,0.965,40.878,67.705,45.674
5,0.000,477.115,1.919,31.000,23.976,960.000,540.000,0,33.735,0.973,0.969,33.987,73.882,52.783
6,0.000,576.884,1.919,25.000,23.976,640.000,360.000,0,36.804,0.978,0.979,46.955,78.232,45.761
5,0.000,729.609,1.919,28.000,23.976,640.000,360.000,0,32.082,0.946,0.945,111.085,62.119,44.174
6,0.000,821.456,1.919,31.000,23.976,960.000,540.000,0,31.438,0.971,0.961,39.346,77.031,54.913
8,0.000,1270.982,1.710,31.000,23.976,1280.000,720.000,0,32.564,0.980,0.971,27.689,83.397,34.976
