representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
0,0.000,347.287,1.750,34.000,24.000,640.000,360.000,0,30.607,0.878,0.901,870.843,39.826,20.262
0,0.000,209.248,1.750,34.000,24.000,640.000,360.000,0,31.143,0.890,0.909,382.066,35.142,21.524
1,0.000,369.515,1.792,34.000,24.000,640.000,360.000,0,29.114,0.861,0.891,588.971,39.140,20.116
4,0.000,937.724,1.792,28.000,24.000,640.000,360.000,0,31.202,0.900,0.922,212.645,56.300,30.767
5,0.000,960.000,1.792,31.000,24.000,960.000,540.000,0,30.434,0.914,0.929,164.065,59.395,36.558
5,0.000,1039.917,1.792,37.000,24.000,1920.000,1080.000,0,28.589,0.925,0.934,69.454,56.699,41.116
2,0.000,601.563,1.792,37.000,24.000,1280.000,720.000,0,26.553,0.868,0.887,159.663,41.183,26.395
0,0.000,342.418,1.667,34.000,24.000,640.000,360.000,0,24.861,0.782,0.821,338.976,24.765,17.150
2,0.000,486.342,1.250,28.000,24.000,640.000,360.000,0,34.485,0.932,0.941,187.216,50.570,58.033
5,0.000,718.393,1.917,28.000,24.000,960.000,540.000,0,35.181,0.952,0.960,102.873,72.611,58.217
6,0.000,711.973,1.292,34.000,24.000,1920.000,1080.000,0,36.473,0.972,0.977,42.552,69.019,58.290
7,0.000,1353.920,0.500,25.000,24.000,960.000,540.000,0,35.934,0.960,0.964,44.437,78.009,68.000
7,0.000,1078.363,1.583,34.000,24.000,1920.000,1080.000,0,37.346,0.956,0.964,98.127,71.468,68.526
8,0.000,1311.812,1.292,31.000,24.000,1920.000,1080.000,0,35.415,0.965,0.969,23.596,80.328,68.903
8,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.740,81.992,70.067
8,0.000,1065.951,0.958,31.000,24.000,1920.000,1080.000,0,39.420,0.981,0.984,27.406,78.057,68.826
