representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
0,1.033,191.092,1.833,31.000,30.000,1280.000,720.000,0,39.369,0.984,0.980,19.608,73.777,70.673
0,1.300,182.902,1.833,31.000,30.000,1280.000,720.000,0,39.378,0.984,0.981,18.088,74.381,69.382
0,2.800,212.575,1.833,31.000,30.000,1280.000,720.000,0,39.101,0.983,0.980,16.176,72.636,80.436
0,0.000,227.589,1.733,31.000,30.000,1280.000,720.000,0,38.936,0.982,0.979,20.815,71.559,83.154
1,0.000,270.789,1.733,31.000,30.000,1920.000,1080.000,0,39.715,0.987,0.984,7.508,84.453,83.635
1,0.000,273.780,1.733,31.000,30.000,1920.000,1080.000,0,39.674,0.987,0.984,8.272,84.514,83.865
1,0.000,406.643,1.733,28.000,30.000,1920.000,1080.000,0,40.857,0.991,0.988,5.562,88.795,76.231
1,0.000,389.174,1.733,28.000,30.000,1920.000,1080.000,0,40.839,0.991,0.988,5.029,88.894,77.154
1,0.000,376.685,1.733,28.000,30.000,1920.000,1080.000,0,40.863,0.991,0.988,5.636,88.989,77.481
0,0.000,214.320,1.633,34.000,30.000,1920.000,1080.000,0,38.276,0.981,0.978,11.882,78.206,83.408
1,0.000,441.942,1.733,31.000,30.000,1920.000,1080.000,0,39.486,0.984,0.981,8.317,81.014,83.058
1,0.000,383.617,1.733,31.000,30.000,1920.000,1080.000,0,39.565,0.985,0.981,8.530,81.308,0.000
2,0.000,767.188,1.733,25.000,30.000,1920.000,1080.000,0,41.726,0.993,0.989,3.105,90.541,0.000
2,0.000,669.889,1.633,25.000,30.000,1920.000,1080.000,0,41.923,0.994,0.990,3.019,91.418,0.000
