representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
3,0.000,765.873,1.933,37.000,30.000,1280.000,720.000,0,26.221,0.776,0.770,404.333,35.240,15.845
3,0.000,933.120,1.933,37.000,30.000,1280.000,720.000,0,25.276,0.749,0.743,441.128,34.578,14.759
3,0.000,1017.426,1.933,37.000,30.000,1280.000,720.000,0,25.354,0.730,0.730,491.900,33.533,14.603
4,0.000,1226.425,1.933,31.000,30.000,960.000,540.000,0,28.366,0.878,0.870,130.594,46.915,24.172
5,0.000,1433.499,1.933,31.000,30.000,1280.000,720.000,0,29.786,0.943,0.922,42.274,64.323,40.879
6,0.000,1342.169,1.533,28.000,30.000,1280.000,720.000,0,34.705,0.945,0.941,43.550,67.256,49.826
5,0.000,1092.172,1.533,31.000,30.000,1280.000,720.000,0,33.485,0.924,0.923,103.123,55.781,41.457
6,0.000,1544.431,1.533,28.000,30.000,1280.000,720.000,0,35.756,0.960,0.957,46.554,69.935,49.174
5,0.000,949.391,1.467,31.000,30.000,1280.000,720.000,0,35.059,0.941,0.942,104.395,63.206,45.955
6,0.000,1394.546,1.700,28.000,30.000,1280.000,720.000,0,36.378,0.959,0.958,42.987,71.194,56.549
6,0.000,1388.174,1.700,28.000,30.000,1280.000,720.000,0,36.123,0.962,0.958,28.694,73.021,61.510
6,0.000,1244.654,1.700,28.000,30.000,1280.000,720.000,0,37.340,0.969,0.968,29.398,74.647,61.392
7,0.000,1634.607,1.700,25.000,30.000,1280.000,720.000,0,37.944,0.977,0.974,16.615,83.182,70.824
8,0.000,1121.090,1.600,28.000,30.000,1920.000,1080.000,0,40.683,0.988,0.985,12.116,85.797,78.854
