representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
0,0.000,145.573,1.793,34.000,23.976,384.000,216.000,0,28.253,0.825,0.852,774.583,32.188,16.372
0,0.584,182.726,1.793,37.000,23.976,640.000,360.000,0,28.662,0.908,0.914,246.057,41.904,22.791
0,0.500,170.949,1.668,34.000,23.976,640.000,360.000,0,29.938,0.953,0.950,93.479,47.187,21.750
0,3.045,226.687,1.877,40.000,23.976,960.000,540.000,0,25.664,0.882,0.867,182.730,31.659,16.311
0,0.000,270.074,1.877,40.000,23.976,960.000,540.000,0,25.427,0.874,0.864,232.629,33.272,18.222
0,0.000,240.080,1.877,37.000,23.976,640.000,360.000,0,24.829,0.843,0.840,332.080,26.992,23.711
0,0.000,260.569,1.793,40.000,23.976,960.000,540.000,0,25.672,0.872,0.863,231.917,32.399,34.256
0,0.000,127.794,1.919,34.000,23.976,480.000,270.000,0,29.253,0.915,0.918,205.131,41.158,22.413
2,0.000,293.779,1.919,31.000,23.976,640.000,360.000,0,31.693,0.956,0.952,72.252,56.876,42.370
0,0.000,146.341,1.919,37.000,23.976,640.000,360.000,0,28.813,0.912,0.916,205.874,39.295,36.522
4,0.000,416.945,1.919,28.000,23.976,640.000,360.000,0,35.326,0.967,0.970,87.703,68.352,16.935
5,0.000,729.609,1.919,28.000,23.976,640.000,360.000,0,32.082,0.946,0.945,111.360,62.119,27.652
0,0.000,160.673,1.919,40.000,23.976,640.000,360.000,0,24.226,0.803,0.809,533.459,29.621,0.000
5,0.000,597.422,1.710,34.000,23.976,960.000,540.000,0,29.159,0.947,0.936,82.914,61.939,0.000
