representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
0,0.000,195.205,1.760,37.000,25.000,640.000,360.000,0,23.152,0.875,0.855,306.169,16.995,11.500
0,0.000,219.650,1.760,37.000,25.000,640.000,360.000,0,24.113,0.877,0.865,370.940,17.264,12.000
0,0.000,205.223,1.760,37.000,25.000,640.000,360.000,0,26.512,0.874,0.875,466.817,21.121,13.205
2,0.000,419.636,1.760,34.000,25.000,960.000,540.000,0,30.274,0.941,0.933,90.643,49.242,28.000
4,0.000,784.262,1.680,34.000,25.000,1280.000,720.000,0,29.525,0.951,0.943,61.317,60.327,37.738
7,0.000,1434.711,1.800,28.000,25.000,640.000,360.000,0,29.646,0.951,0.944,86.990,69.564,39.444
7,0.000,1593.022,1.800,28.000,25.000,960.000,540.000,0,35.258,0.974,0.973,60.804,75.599,59.956
2,0.000,534.236,1.800,37.000,25.000,960.000,540.000,0,24.903,0.912,0.899,171.512,39.137,25.222
0,0.000,215.350,1.760,40.000,25.000,640.000,360.000,0,21.459,0.793,0.791,683.758,20.647,13.023
0,0.000,199.248,1.840,37.000,25.000,640.000,360.000,0,22.688,0.883,0.861,266.951,20.062,13.391
3,0.000,699.648,1.840,34.000,25.000,960.000,540.000,0,27.013,0.954,0.941,60.736,54.915,27.522
3,0.000,724.196,1.840,34.000,25.000,960.000,540.000,0,26.673,0.949,0.937,95.643,44.820,26.587
5,0.000,1076.017,1.840,34.000,25.000,1280.000,720.000,0,28.621,0.967,0.959,55.794,61.531,39.283
