representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.061
1,0.467,306.451,1.633,28.000,30.000,640.000,360.000,0,34.066,0.915,0.913,111.962,44.172,46.020
1,0.000,306.877,1.633,28.000,30.000,640.000,360.000,0,34.016,0.912,0.911,102.977,44.981,45.041
1,0.000,332.773,1.567,28.000,30.000,640.000,360.000,0,33.939,0.912,0.911,105.407,48.083,49.766
3,0.000,369.733,1.867,31.000,30.000,1280.000,720.000,0,36.092,0.979,0.975,41.628,75.214,71.411
4,0.000,424.787,1.867,31.000,30.000,1280.000,720.000,0,35.938,0.978,0.974,41.996,74.464,71.696
4,0.000,439.423,1.867,31.000,30.000,1280.000,720.000,0,36.044,0.978,0.974,41.348,74.087,72.125
4,0.000,453.291,1.867,31.000,30.000,1280.000,720.000,0,36.083,0.977,0.974,47.471,73.343,71.321
4,0.000,453.129,1.867,31.000,30.000,1280.000,720.000,0,36.155,0.976,0.973,48.829,73.351,71.607
3,0.000,395.366,1.867,28.000,30.000,960.000,540.000,0,36.398,0.979,0.975,42.006,73.636,71.036
2,0.000,269.760,1.867,31.000,30.000,960.000,540.000,0,35.520,0.970,0.968,64.446,66.432,67.179
4,0.000,425.713,1.867,31.000,30.000,1280.000,720.000,0,36.554,0.975,0.971,46.126,72.721,69.804
2,0.000,277.449,1.867,31.000,30.000,960.000,540.000,0,35.637,0.968,0.966,68.298,65.849,65.750
3,0.000,343.153,1.867,28.000,30.000,960.000,540.000,0,37.117,0.978,0.974,41.348,74.238,70.839
4,0.000,396.866,1.867,31.000,30.000,1280.000,720.000,0,36.923,0.975,0.971,43.669,72.634,51.982
