representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
1,0.000,394.412,1.627,34.000,23.976,640.000,360.000,0,28.873,0.878,0.889,374.158,40.715,18.359
5,0.000,910.115,1.668,25.000,23.976,640.000,360.000,0,34.216,0.963,0.963,48.705,64.328,41.250
5,0.000,708.530,1.668,31.000,23.976,960.000,540.000,0,33.065,0.952,0.950,78.314,61.213,42.575
7,0.000,1330.967,1.668,31.000,23.976,1280.000,720.000,0,33.833,0.953,0.952,65.781,66.921,48.050
8,0.000,1067.883,1.835,28.000,23.976,1280.000,720.000,0,38.385,0.981,0.980,17.873,86.872,67.591
7,1.168,1090.181,1.835,25.000,23.976,960.000,540.000,0,38.339,0.980,0.979,18.765,82.399,48.750
0,0.000,293.122,1.835,34.000,23.976,640.000,360.000,0,30.563,0.912,0.924,292.624,38.831,26.614
0,0.000,313.075,1.835,34.000,23.976,640.000,360.000,0,30.381,0.907,0.919,261.602,39.059,20.068
0,0.000,240.920,1.835,34.000,23.976,480.000,270.000,0,28.727,0.857,0.884,562.889,28.422,26.545
2,0.000,457.014,1.835,31.000,23.976,640.000,360.000,0,32.654,0.941,0.950,172.660,57.899,42.795
4,0.000,565.333,1.835,28.000,23.976,640.000,360.000,0,34.776,0.966,0.969,80.448,72.072,50.318
7,0.000,1608.626,1.835,28.000,23.976,960.000,540.000,0,33.440,0.966,0.962,50.385,72.126,60.023
8,0.000,2145.370,1.835,28.000,23.976,1280.000,720.000,0,34.711,0.981,0.976,20.655,83.113,66.818
8,4.504,2107.938,1.627,28.000,23.976,1280.000,720.000,0,34.656,0.982,0.977,19.562,82.185,0.000
