representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.145
0,0.700,241.715,1.833,31.000,30.000,640.000,360.000,0,32.182,0.911,0.913,146.695,28.577,35.073
0,0.733,185.008,1.767,31.000,30.000,640.000,360.000,0,31.033,0.935,0.933,98.849,35.943,22.717
0,4.200,234.268,2.000,31.000,30.000,480.000,270.000,0,32.718,0.932,0.941,526.616,33.539,27.167
0,0.000,293.243,1.967,28.000,30.000,480.000,270.000,0,34.416,0.939,0.947,268.008,37.627,42.864
0,0.000,174.907,1.500,28.000,30.000,480.000,270.000,0,34.164,0.908,0.914,246.441,28.028,40.133
1,0.000,252.712,1.967,31.000,30.000,640.000,360.000,0,35.094,0.940,0.948,251.774,38.529,40.254
3,0.000,357.307,1.967,28.000,30.000,640.000,360.000,0,37.344,0.966,0.969,133.673,53.960,41.712
2,0.000,356.212,1.233,28.000,30.000,640.000,360.000,0,36.868,0.954,0.960,196.407,51.563,40.459
1,0.000,265.173,1.200,28.000,30.000,480.000,270.000,0,35.634,0.954,0.960,202.074,49.423,47.861
3,0.000,382.766,1.867,28.000,30.000,640.000,360.000,0,36.698,0.967,0.970,116.795,54.573,47.268
2,0.000,340.744,1.700,28.000,30.000,640.000,360.000,0,32.321,0.938,0.934,47.340,45.781,60.882
3,0.000,481.334,1.667,25.000,30.000,640.000,360.000,0,34.009,0.947,0.943,44.434,46.511,0.000
3,0.000,510.676,2.000,25.000,30.000,640.000,360.000,0,37.786,0.964,0.967,87.887,57.210,0.000
6,0.000,681.031,1.967,22.000,30.000,640.000,360.000,0,40.313,0.981,0.982,39.731,72.008,0.000
