representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
1,0.333,306.451,1.633,28.000,30.000,640.000,360.000,0,34.066,0.915,0.913,111.962,44.172,45.102
0,0.000,199.636,1.633,31.000,30.000,640.000,360.000,0,32.977,0.881,0.886,203.807,35.704,37.327
0,0.000,218.706,1.567,31.000,30.000,640.000,360.000,0,32.824,0.878,0.884,219.713,38.872,38.553
0,0.433,174.939,1.867,34.000,30.000,960.000,540.000,0,33.417,0.961,0.959,88.941,59.982,54.571
0,0.000,147.454,1.867,31.000,30.000,640.000,360.000,0,32.525,0.955,0.953,98.784,53.492,50.518
0,0.000,154.916,1.867,31.000,30.000,640.000,360.000,0,32.723,0.956,0.954,93.117,53.971,51.304
0,0.000,161.207,1.867,31.000,30.000,640.000,360.000,0,32.855,0.955,0.954,105.780,52.940,53.554
1,0.000,229.221,1.867,28.000,30.000,640.000,360.000,0,34.089,0.968,0.965,70.785,61.538,59.339
1,0.000,223.509,1.867,28.000,30.000,640.000,360.000,0,34.409,0.969,0.966,70.427,60.827,59.982
1,0.000,207.339,1.867,28.000,30.000,640.000,360.000,0,34.797,0.969,0.966,67.334,61.418,61.000
1,0.000,211.149,1.867,28.000,30.000,640.000,360.000,0,34.788,0.967,0.964,70.218,60.164,60.107
1,0.000,216.184,1.867,28.000,30.000,640.000,360.000,0,34.951,0.967,0.964,72.909,60.253,61.179
2,0.000,251.520,1.867,31.000,30.000,960.000,540.000,0,35.974,0.969,0.967,64.246,66.579,64.411
2,0.000,253.479,1.867,31.000,30.000,960.000,540.000,0,35.908,0.969,0.967,62.619,66.174,37.446
