representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
4,0.000,754.132,1.833,31.000,30.000,1280.000,720.000,0,34.471,0.943,0.940,51.415,58.097,47.218
6,0.000,819.845,1.767,34.000,30.000,1920.000,1080.000,0,34.822,0.958,0.956,32.863,71.308,54.679
6,0.000,982.576,2.000,22.000,30.000,640.000,360.000,0,38.551,0.980,0.981,56.150,74.792,57.317
6,0.000,928.117,1.967,22.000,30.000,640.000,360.000,0,38.737,0.977,0.978,50.411,69.592,59.203
6,0.000,810.379,1.500,28.000,30.000,1280.000,720.000,0,37.918,0.969,0.965,45.786,66.347,63.800
7,0.867,919.001,1.967,25.000,30.000,960.000,540.000,0,40.020,0.979,0.980,41.932,72.961,56.119
3,0.000,357.307,1.967,28.000,30.000,640.000,360.000,0,37.344,0.966,0.969,132.417,53.960,43.780
2,0.000,356.212,1.233,28.000,30.000,640.000,360.000,0,36.868,0.954,0.960,196.407,51.563,41.622
3,0.000,396.693,1.200,28.000,30.000,640.000,360.000,0,37.109,0.963,0.967,143.763,59.041,44.639
3,0.000,382.766,1.867,28.000,30.000,640.000,360.000,0,36.698,0.967,0.970,116.790,54.573,43.661
3,0.000,453.718,1.700,31.000,30.000,960.000,540.000,0,33.012,0.939,0.936,44.333,53.405,43.412
4,0.000,638.462,1.667,28.000,30.000,960.000,540.000,0,34.638,0.949,0.946,42.643,54.980,54.620
5,0.000,786.748,2.000,22.000,30.000,640.000,360.000,0,39.121,0.975,0.976,47.368,67.342,58.450
7,0.000,830.184,1.967,25.000,30.000,960.000,540.000,0,40.861,0.981,0.982,41.050,75.580,37.356
