representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
2,0.000,357.380,1.417,37.000,24.000,1280.000,720.000,0,28.047,0.924,0.932,103.303,51.308,38.000
5,0.000,938.085,1.750,25.000,24.000,640.000,360.000,0,35.599,0.954,0.965,171.645,72.426,47.405
5,0.000,722.094,1.750,28.000,24.000,960.000,540.000,0,35.879,0.955,0.964,62.655,69.853,54.071
5,0.000,990.992,1.792,25.000,24.000,640.000,360.000,0,34.114,0.947,0.958,88.348,70.592,48.512
3,0.000,664.454,1.792,31.000,24.000,640.000,360.000,0,29.627,0.864,0.894,406.661,45.583,24.721
3,0.000,677.782,1.792,34.000,24.000,960.000,540.000,0,29.076,0.882,0.904,305.990,48.421,27.326
3,0.000,526.437,1.792,37.000,24.000,1280.000,720.000,0,26.744,0.878,0.895,140.288,41.548,26.884
2,0.000,601.563,1.792,37.000,24.000,1280.000,720.000,0,26.553,0.868,0.887,160.869,41.183,25.023
4,0.000,1083.744,1.667,34.000,24.000,1280.000,720.000,0,28.006,0.901,0.915,101.972,52.540,32.800
7,0.000,1229.677,1.250,25.000,24.000,960.000,540.000,0,36.710,0.963,0.966,48.708,74.610,68.700
8,0.000,1380.121,1.917,31.000,24.000,1920.000,1080.000,0,36.645,0.963,0.969,71.613,81.159,67.174
9,0.000,1276.552,1.292,28.000,24.000,1920.000,1080.000,1,39.531,0.987,0.988,13.159,86.246,73.935
9,0.000,1953.120,0.500,22.000,24.000,960.000,540.000,1,36.937,0.971,0.972,21.911,87.101,76.750
8,0.000,1437.418,1.583,31.000,24.000,1920.000,1080.000,0,38.715,0.967,0.973,52.070,80.853,74.211
1,0.000,321.897,1.292,34.000,24.000,960.000,540.000,0,30.913,0.896,0.915,152.378,47.604,40.903
6,0.000,792.941,1.250,34.000,24.000,1920.000,1080.000,0,33.687,0.954,0.959,37.914,73.082,56.000
9,0.000,1450.376,0.958,28.000,24.000,1920.000,1080.000,1,40.929,0.986,0.988,14.223,86.140,72.478
