representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
0,0.000,145.573,1.793,34.000,23.976,384.000,216.000,0,28.253,0.825,0.852,774.583,32.188,16.372
0,0.000,182.726,1.793,37.000,23.976,640.000,360.000,0,28.662,0.908,0.914,246.057,41.904,20.047
0,0.000,170.949,1.668,34.000,23.976,640.000,360.000,0,29.938,0.953,0.950,93.479,47.187,28.900
3,0.000,448.179,1.877,34.000,23.976,960.000,540.000,0,28.572,0.951,0.933,54.632,52.609,36.400
5,0.000,810.411,1.877,34.000,23.976,1280.000,720.000,0,29.885,0.963,0.951,43.464,63.716,45.667
6,0.000,977.906,1.877,34.000,23.976,1280.000,720.000,0,29.847,0.958,0.947,49.977,63.840,44.267
6,0.000,778.920,1.793,34.000,23.976,1280.000,720.000,0,30.118,0.962,0.950,40.667,63.666,46.395
6,0.000,468.942,1.919,31.000,23.976,960.000,540.000,0,34.498,0.977,0.973,35.738,79.829,56.609
6,0.000,695.092,1.919,28.000,23.976,960.000,540.000,0,35.511,0.983,0.979,19.614,82.866,63.761
9,0.000,1040.359,1.919,28.000,23.976,1280.000,720.000,0,36.628,0.988,0.984,12.189,90.156,70.391
8,0.000,797.947,1.919,22.000,23.976,640.000,360.000,0,38.150,0.985,0.985,25.475,86.562,60.196
8,0.000,1338.992,1.919,28.000,23.976,960.000,540.000,0,34.495,0.969,0.967,54.002,77.660,56.761
0,0.000,160.673,1.919,40.000,23.976,640.000,360.000,0,24.226,0.803,0.809,533.279,29.621,18.435
0,0.000,236.083,1.710,37.000,23.976,640.000,360.000,0,25.492,0.857,0.852,312.917,35.164,16.805
