representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
1,0.000,361.994,1.833,31.000,30.000,1920.000,1080.000,0,40.230,0.987,0.984,12.425,80.205,75.855
3,0.000,1134.271,1.833,22.000,30.000,1920.000,1080.000,0,43.016,0.995,0.992,2.562,92.483,83.855
2,0.000,787.025,1.833,25.000,30.000,1920.000,1080.000,0,42.016,0.993,0.990,3.643,88.878,82.709
2,0.000,865.938,1.733,25.000,30.000,1920.000,1080.000,0,41.884,0.993,0.989,4.443,88.619,82.442
2,0.000,561.974,1.733,25.000,30.000,1920.000,1080.000,0,41.941,0.994,0.990,3.250,92.007,84.788
2,0.000,562.043,1.733,25.000,30.000,1920.000,1080.000,0,41.919,0.994,0.990,3.254,92.162,85.000
2,0.000,600.351,1.733,25.000,30.000,1920.000,1080.000,0,41.917,0.994,0.990,3.463,91.975,85.000
2,0.000,581.889,1.733,25.000,30.000,1920.000,1080.000,0,41.882,0.994,0.990,3.436,92.132,85.000
1,0.000,376.685,1.733,28.000,30.000,1920.000,1080.000,0,40.863,0.991,0.988,5.603,88.989,83.981
2,0.000,573.850,1.633,25.000,30.000,1920.000,1080.000,0,41.915,0.994,0.990,3.270,92.056,84.918
2,0.000,895.205,1.733,25.000,30.000,1920.000,1080.000,0,41.620,0.993,0.989,3.055,90.287,83.788
4,0.000,2653.158,1.733,19.000,30.000,1920.000,1080.000,1,43.214,0.996,0.993,1.380,94.932,86.308
4,0.300,2654.077,1.733,19.000,30.000,1920.000,1080.000,1,43.262,0.996,0.993,1.235,94.940,86.385
1,0.000,333.242,1.633,31.000,30.000,1920.000,1080.000,0,40.200,0.989,0.986,7.657,83.333,65.939
